pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
p0316,"United Parcel Service, Inc.",United Parcel Service,1,positive,auto_accept,0.9841,,,1,
p0317,日立製作所,NVIDIA Corporation,0,easy_negative,llm,0.2734,0,,0,reused
p0318,First Solar,Hewlett Packard Enterprise,0,easy_negative,auto_reject,0.0014,,,0,
p0319,Hewlett-Packard,HPQ,1,positive,llm,0.5892,1,,1,reused
p0320,General Dynamics,NatWest Group plc,0,easy_negative,auto_reject,0.0000,,,0,
p0321,AMD,Advanced Micro Devices,1,positive,llm,0.9200,1,,1,reused
p0322,AB InBev,Taiwan Semiconductor Manufacturing Company Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0323,The Procter & Gamble Company,Procter & Gamble Co.,1,positive,auto_accept,0.9730,,,1,
p0324,UPS,Hewlett Packard Enterprise Company,0,easy_negative,llm,0.1212,0,0.99,0,new
p0325,Hewlett-Packard,Hewlett Packard,1,positive,auto_accept,0.9968,,,1,
p0326,Exxon Mobil Corporation,ExxonMobil,1,positive,auto_accept,0.9642,,,1,
p0327,Hewlett Packard Enterprise Company,Toyota Motor Corp,0,easy_negative,auto_reject,0.0000,,,0,
p0328,The Boeing Company,BA,1,positive,llm,0.5829,1,,1,reused
p0329,SAP AG,SAP,1,positive,llm,0.8236,1,0.99,1,new
p0330,Minnesota Mining and Manufacturing,3M,1,positive,llm,0.6762,1,,1,reused
p0331,GlaxoSmithKline plc,XOM,0,easy_negative,auto_reject,0.0348,,,0,
p0332,삼성전자,Samsung Elec,1,positive,llm,0.7566,1,,1,reused
p0333,Merck Sharp & Dohme,Merck Group,0,hard_negative,llm,0.6447,0,,0,reused
p0334,F. Hoffmann-La Roche,Roche,1,positive,llm,0.7735,1,,1,reused
p0335,Siemens AG,Siemens,1,positive,auto_accept,0.9830,,,1,
p0336,Johnson and Johnson,J&J,1,positive,llm,0.7368,1,,1,reused
p0337,Lincoln Electric,Unilever,0,easy_negative,auto_reject,0.0984,,,0,
p0338,Oracle,J&J,0,easy_negative,llm,0.1383,0,0.99,0,new
p0339,OAO Gazprom,AMZN,0,easy_negative,auto_reject,0.0773,,,0,
p0340,Honda,Honda Motor,1,positive,llm,0.9389,1,,1,reused
p0341,AB InBev,Anheuser Busch InBev,1,positive,llm,0.8364,1,,1,reused
p0342,L'Oreal,L'Oréal,1,positive,llm,0.8771,1,0.99,1,new
p0343,"Facebook, Inc.",Meta,1,positive,llm,0.1931,1,0.99,1,new
p0344,General Motors,"Tesla Motors, Inc.",0,hard_negative,llm,0.4777,0,,0,reused
p0345,A.P. Moller-Maersk A/S,Maersk,1,positive,llm,0.6847,1,,1,reused
p0346,General Motors,GM,1,positive,llm,0.9200,1,,1,reused
p0347,Standard Chartered PLC,Standard & Poor's,0,hard_negative,llm,0.7034,0,,0,reused
p0348,Lincoln Financial Group,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.6132,0,,0,reused
p0349,Microsoft Corporation,MSFT,1,positive,llm,0.8500,1,,1,reused
p0350,Hewlett Packard,Hewlett Packard Enterprise Company,0,hard_negative,auto_accept,0.9561,,,1,
p0351,Fiat Chrysler Automobiles,Stellantis,1,positive,llm,0.5736,1,,1,reused
p0352,American Express Company,American Airlines,0,hard_negative,llm,0.6743,0,,0,reused
p0353,American Electric Power,AEP,1,positive,llm,0.9200,1,,1,reused
p0354,Deutsche Bank,Deutsche Telekom,0,hard_negative,llm,0.5449,0,,0,reused
p0355,United Airlines,American Airlines,0,hard_negative,llm,0.6384,0,,0,reused
p0356,DAL,GSK plc,0,easy_negative,auto_reject,0.0000,,,0,
p0357,"The Goldman Sachs Group, Inc.","Honda Motor Co., Ltd.",0,easy_negative,auto_reject,0.0647,,,0,
p0358,NKE,Banco Santander,0,easy_negative,auto_reject,0.0000,,,0,
p0359,"General Mills, Inc.",General Dynamics Corporation,0,hard_negative,llm,0.5684,0,,0,reused
p0360,Deutsche Telekom AG,Deutsche Post DHL Group,0,hard_negative,llm,0.5351,0,,0,reused
p0361,"Tesla, Inc.",TSLA,1,positive,llm,0.8500,1,,1,reused
p0362,HP Inc.,Hewlett-Packard,1,positive,llm,0.9200,1,,1,reused
p0363,Mercedes-Benz Group AG,Daimler AG,1,positive,llm,0.5670,1,,1,reused
p0364,"Cisco Systems, Inc.",CSCO,1,positive,llm,0.8500,1,,1,reused
p0365,CRM,Aple Inc,0,easy_negative,auto_reject,0.0000,,,0,
p0366,The Boeing Company,Boeing Co,1,positive,auto_accept,0.9595,,,1,
p0367,Tata Motors,Tata Steel Limited,0,hard_negative,llm,0.7053,0,,0,reused
p0368,Procter & Gamble Co.,Procter and Gamble,1,positive,auto_accept,0.9619,,,1,
p0369,Deutsche Bank,Deutsche Telekom AG,0,hard_negative,llm,0.5399,0,,0,reused
p0370,Airbus Group,GlaxoSmithKline plc,0,easy_negative,auto_reject,0.0000,,,0,
p0371,Samsung Electronics,Samsung Heavy Industries,0,hard_negative,llm,0.7632,0,,0,reused
p0372,"Merck & Co., Inc.",Merck and Co,1,positive,auto_accept,0.9510,,,1,
p0373,American Telephone & Telegraph,American Airlines,0,hard_negative,llm,0.4568,0,,0,reused
p0374,AT&T,American Telephone & Telegraph,1,positive,llm,0.8420,1,,1,reused
p0375,Tata Consultancy Services Limited,Tata Steel,0,hard_negative,llm,0.6597,0,,0,reused
p0376,Amex,AXP,1,positive,llm,0.4650,1,,1,reused
p0377,"Apple Computer, Inc.",Apple,1,positive,llm,0.8852,1,,1,reused
p0378,General Mills,General Dynamics Corporation,0,hard_negative,llm,0.5449,0,,0,reused
p0379,Maersk,A.P. Møller – Mærsk,1,positive,llm,0.5825,1,,1,reused
p0380,American Express Company,AXP,1,positive,llm,0.4602,1,,1,reused
p0381,"Delta Electronics, Inc.",Google Inc.,0,easy_negative,llm,0.2384,0,,0,reused
p0382,Siemens Aktiengesellschaft,Siemens,1,positive,llm,0.9063,1,0.99,1,new
p0383,HP Inc.,Visa,0,easy_negative,auto_reject,0.0000,,,0,
p0384,Bank of China Limited,Royal Bank,0,hard_negative,llm,0.4363,0,,0,reused
p0385,"First Solar, Inc.",FSLR,1,positive,llm,0.3306,1,,1,reused
p0386,Deutsche Bank AG,Union Bank of Switzerland,0,hard_negative,llm,0.5151,0,,0,reused
p0387,Alibaba,Saudi Arabian Oil Company,0,easy_negative,llm,0.3084,0,,0,reused
p0388,MSD,United Airlines,0,easy_negative,auto_reject,0.0000,,,0,
p0389,UnitedHealth Group Incorporated,UnitedHealth Group,1,positive,auto_accept,0.9865,,,1,
p0390,GE,Genral Electric,1,positive,llm,0.9200,1,,1,reused
p0391,Samsung Elec,"Samsung Heavy Industries Co., Ltd.",0,hard_negative,llm,0.6928,0,,0,reused
p0392,"Delta Air Lines, Inc.",Delta Electronics,0,hard_negative,llm,0.6541,0,,0,reused
p0393,"Honda Motor Co., Ltd.","First Solar, Inc.",0,easy_negative,auto_reject,0.0666,,,0,
p0394,Pfizer Inc.,Pfizer,1,positive,auto_accept,0.9872,,,1,
p0395,"American Electric Power Company, Inc.","American International Group, Inc.",0,hard_negative,llm,0.3145,0,,0,reused
p0396,Novartis AG,Novartis,1,positive,llm,0.9490,1,0.99,1,new
p0397,Credit Agricole,TSMC,0,easy_negative,auto_reject,0.0000,,,0,
p0398,American Airlines,American International Group,0,hard_negative,llm,0.5622,0,,0,reused
p0399,The Home Depot,Raytheon Technologies,0,easy_negative,auto_reject,0.0769,,,0,
p0400,McDonald's Corporation,MCD,1,positive,llm,0.8500,1,,1,reused
p0401,Bayerische Motoren Werke AG,BMW AG,1,positive,llm,0.9200,1,,1,reused
p0402,TSMC,Taiwan Semiconductor,1,positive,llm,0.6231,1,,1,reused
p0403,Santander,Banco Santander,1,positive,llm,0.8522,1,,1,reused
p0404,JP Morgan,J.P. Morgan,1,positive,llm,0.8884,1,,1,reused
p0405,Johnson and Johnson,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.8718,0,,0,reused
p0406,Stellantis N.V.,Stellantis,1,positive,auto_accept,0.9678,,,1,
p0407,"Amazon.com, Inc.",Amazon,1,positive,auto_accept,0.9600,,,1,
p0408,Royal Dutch Shell,Shell,1,positive,llm,0.8056,1,,1,reused
p0409,"Meta Platforms, Inc.",Meta,1,positive,llm,0.8497,1,,1,reused
p0410,Deutsche Bank,Bank of China,0,hard_negative,llm,0.4541,0,,0,reused
p0411,"Tesla, Inc.",Tesla,1,positive,auto_accept,0.9781,,,1,
p0412,Crédit Agricole,Hewlett Packard Enterprise Company,0,easy_negative,auto_reject,0.0000,,,0,
p0413,Novartis International AG,AZN,0,easy_negative,auto_reject,0.0313,,,0,
p0414,Mastercard Incorporated,MasterCard,1,positive,llm,0.8961,1,0.99,1,new
p0415,Hewlett-Packard,Hewlett Packard Enterprise,0,hard_negative,llm,0.9390,0,,0,reused
p0416,"Netflix, Inc.",Procter and Gamble,0,easy_negative,auto_reject,0.0000,,,0,
p0417,Siemens AG,Siemens Aktiengesellschaft,1,positive,auto_accept,0.9508,,,1,
p0418,Bank of Montreal,First Republic Bank,0,hard_negative,llm,0.3282,0,,0,reused
p0419,"Salesforce, Inc.","Salesforce.com, Inc.",1,positive,auto_accept,0.9826,,,1,
p0420,UBS Group AG,Union Bank of Switzerland,1,positive,llm,0.9200,1,,1,reused
p0421,Deutsche Telekom AG,Deutsche Post AG,0,hard_negative,llm,0.6106,0,,0,reused
p0422,Tata Consultancy Services Limited,TCS,1,positive,llm,0.9200,1,,1,reused
p0423,General Motors Company,Tata Motors Limited,0,hard_negative,llm,0.5178,0,,0,reused
p0424,Honda,本田技研工業,1,positive,llm,0.2294,1,,1,reused
p0425,Verizon,VZ,1,positive,llm,0.3287,1,0.99,1,new
p0426,HSBC Holdings plc,Crédit Suisse,0,easy_negative,llm,0.2030,0,0.99,0,new
p0427,American Airlines Group Inc.,American International Group,0,hard_negative,llm,0.7115,0,,0,reused
p0428,International Business Machines Corporation,I.B.M.,1,positive,llm,0.5941,1,,1,reused
p0429,General Electric Co.,Genral Electric,1,positive,llm,0.6373,1,,1,reused
p0430,United Airlines,"United Parcel Service, Inc.",0,hard_negative,llm,0.6195,0,,0,reused
p0431,Hitachi,Hewlett Packard Enterprise Company,0,easy_negative,llm,0.3606,0,,0,reused
p0432,Genral Motors,"Tesla Motors, Inc.",0,hard_negative,llm,0.3237,0,,0,reused
p0433,Chevron Corporation,Wal Mart,0,easy_negative,llm,0.1221,0,0.99,0,new
p0434,Sony Corporation,ソニー,1,positive,llm,0.7518,1,,1,reused
p0435,3M Company,MMM,1,positive,llm,0.5339,1,,1,reused
p0436,American Airlines,"American Electric Power Company, Inc.",0,hard_negative,llm,0.4035,0,,0,reused
p0437,"The Goldman Sachs Group, Inc.",Goldman Sachs,1,positive,auto_accept,0.9657,,,1,
p0438,General Motors,General Mills,0,hard_negative,llm,0.6498,0,,0,reused
p0439,Hongkong and Shanghai Banking Corporation,Procter and Gamble,0,easy_negative,auto_reject,0.0886,,,0,
p0440,"S. C. Johnson & Son, Inc.",SC Johnson,1,positive,llm,0.8714,1,,1,reused
p0441,Chevron Corporation,CVX,1,positive,llm,0.2019,1,,1,reused
p0442,Credit Suisse,Crédit Suisse,1,positive,llm,0.9171,1,0.99,1,new
p0443,"The Home Depot, Inc.","Apple Computer, Inc.",0,easy_negative,auto_reject,0.0402,,,0,
p0444,CRM,Hitachi,0,easy_negative,auto_reject,0.0000,,,0,
p0445,"Amazon.com, Inc.",ASML Holding N.V.,0,easy_negative,auto_reject,0.0052,,,0,
p0446,Cisco Systems,Cisco,1,positive,llm,0.9036,1,,1,reused
p0447,United Parcel Service,Daimler AG,0,easy_negative,auto_reject,0.0967,,,0,
p0448,TotalEnergies SE,Total S.A.,1,positive,llm,0.6875,1,,1,reused
p0449,Ford Motor Company,Ford,1,positive,auto_accept,0.9571,,,1,
p0450,American Airlines Group Inc.,AAL,1,positive,llm,0.6081,1,,1,reused
p0451,Berkshire Hathaway Inc.,Berkshire,1,positive,llm,0.6905,1,,1,reused
p0452,IBM,I.B.M.,1,positive,llm,0.9200,1,,1,reused
p0453,ASML,ASML Holding,1,positive,llm,0.7980,1,,1,reused
p0454,GSK,Siemens,0,easy_negative,auto_reject,0.0994,,,0,
p0455,Hewlett Packard Enterprise Company,HPE,1,positive,llm,0.9200,1,,1,reused
p0456,Citigroup,Citi,1,positive,llm,0.8993,1,,1,reused
p0457,Union Bank of Switzerland,Royal Bank of Scotland Group,0,hard_negative,llm,0.3445,0,,0,reused
p0458,Crédit Agricole,AllianceBernstein,0,easy_negative,auto_reject,0.0900,,,0,
p0459,Apple,AAPL,1,positive,llm,0.2548,1,,1,reused
p0460,General Electric Co.,Standard & Poor's,0,easy_negative,llm,0.2685,0,0.99,0,new
p0461,McDonald's Corporation,McDonalds,1,positive,auto_accept,0.9769,,,1,
p0462,Coca Cola,Alphabet Inc.,0,easy_negative,auto_reject,0.0359,,,0,
p0463,Visa Inc.,V,1,positive,llm,0.4089,1,,1,reused
p0464,NatWest Group plc,RBS,1,positive,llm,0.1330,1,,1,reused
p0465,Delta Air Lines,DAL,1,positive,llm,0.9200,1,,1,reused
p0466,OAO Gazprom,"Samsung Electronics Co., Ltd.",0,easy_negative,auto_reject,0.0000,,,0,
p0467,Bank of America Corporation,Royal Bank,0,hard_negative,llm,0.4318,0,,0,reused
p0468,United Air Lines,"United Parcel Service, Inc.",0,hard_negative,llm,0.6283,0,,0,reused
p0469,Procter & Gamble Co.,Proctor & Gamble,1,positive,llm,0.8331,1,,1,reused
p0470,ASML Holding N.V.,CVX,0,easy_negative,auto_reject,0.0000,,,0,
p0471,NVDA,Nvidia Corp,1,positive,llm,0.8500,1,,1,reused
p0472,Google Inc.,Google,1,positive,auto_accept,0.9787,,,1,
p0473,Crédit Suisse,BMO,0,easy_negative,auto_reject,0.0000,,,0,
p0474,UnitedHealth Group Incorporated,Saudi Arabian Oil Company,0,easy_negative,auto_reject,0.0000,,,0,
p0475,Airbus SE,Airbus Group,1,positive,llm,0.9186,1,0.95,1,new
p0476,Bank of China,中国银行,1,positive,auto_accept,0.9527,,,1,
p0477,"American International Group, Inc.",American International Group,1,positive,auto_accept,0.9869,,,1,
p0478,RTX Corporation,Raytheon Technologies,1,positive,llm,0.6714,1,,1,reused
p0479,DHL Group,INTC,0,easy_negative,auto_reject,0.0000,,,0,
p0480,Bank of America,Royal Bank,0,hard_negative,llm,0.4474,0,,0,reused
p0481,S&P Global Inc.,Standard & Poor's,1,positive,llm,0.7726,1,,1,reused
p0482,United Air Lines,"Delta Air Lines, Inc.",0,hard_negative,llm,0.5923,0,,0,reused
p0483,Samsung Electronics,Samsung Elec,1,positive,llm,0.8942,1,,1,reused
p0484,Berkshire Hathaway,Berkshire,1,positive,llm,0.7072,1,,1,reused
p0485,Tata Consultancy Services Limited,Tata Consultancy Services,1,positive,auto_accept,0.9725,,,1,
p0486,Toyota Motor Corporation,MCD,0,easy_negative,llm,0.1212,0,0.99,0,new
p0487,"Meta Platforms, Inc.","Facebook, Inc.",1,positive,llm,0.3542,1,,1,reused
p0488,Citigroup,C,1,positive,llm,0.4070,1,0.95,1,new
p0489,UnitedHealth Group Incorporated,UNH,1,positive,llm,0.8500,1,,1,reused
p0490,VW,Hewlett Packard Enterprise,0,easy_negative,auto_reject,0.0173,,,0,
p0491,Volkswagen AG,Volkswagen Aktiengesellschaft,1,positive,auto_accept,0.9708,,,1,
p0492,Toyota Motor Corp,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.4848,0,,0,reused
p0493,Nestlé S.A.,Société des Produits Nestlé,1,positive,llm,0.8022,1,,1,reused
p0494,American Telephone & Telegraph,American Electric Power,0,hard_negative,llm,0.4332,0,,0,reused
p0495,"Samsung Electronics Co., Ltd.",Samsung Electronics,1,positive,auto_accept,0.9887,,,1,
p0496,Roche Holding AG,Roche,1,positive,llm,0.8974,1,0.99,1,new
p0497,Anheuser-Busch InBev SA/NV,Aple Inc,0,easy_negative,auto_reject,0.0600,,,0,
p0498,ASML Holding N.V.,Home Depot,0,easy_negative,auto_reject,0.0000,,,0,
p0499,Amazon.com,"Salesforce.com, Inc.",0,hard_negative,llm,0.1892,0,,0,reused
p0500,American Express Company,American Express,1,positive,auto_accept,0.9745,,,1,
p0501,J.P. Morgan,JPMorgan Chase,1,positive,llm,0.6527,1,,1,reused
p0502,Merck Sharp & Dohme,E. Merck,0,hard_negative,llm,0.6214,0,,0,reused
p0503,United Airlines,United Air Lines,1,positive,auto_accept,0.9602,,,1,
p0504,MCD,S&P Global Inc.,0,easy_negative,auto_reject,0.0000,,,0,
p0505,BP p.l.c.,British Petroleum,1,positive,llm,0.7728,1,,1,reused
p0506,Total S.A.,TotalEnergies,1,positive,llm,0.7134,1,,1,reused
p0507,Chevron,UPS,0,easy_negative,auto_reject,0.0053,,,0,
p0508,Bank of America Corporation,Bank of Montreal,0,hard_negative,llm,0.4355,0,,0,reused
p0509,Mastercard Incorporated,Mastercard,1,positive,llm,0.9348,1,0.99,1,new
p0510,American Telephone & Telegraph,"American International Group, Inc.",0,hard_negative,llm,0.3059,0,,0,reused
p0511,Nestlé S.A.,Pfizer Inc.,0,easy_negative,llm,0.1992,0,0.99,0,new
p0512,BRK.A,Amazon,0,easy_negative,auto_reject,0.0864,,,0,
p0513,P&G,Proctor & Gamble,1,positive,llm,0.6958,1,,1,reused
p0514,General Electric Co.,General Dynamics,0,hard_negative,llm,0.6108,0,,0,reused
p0515,Genral Motors,Tata Motors,0,hard_negative,llm,0.3647,0,,0,reused
p0516,BMO,PEP,0,easy_negative,auto_reject,0.0000,,,0,
p0517,Credit Suisse,Credit Agricole,0,hard_negative,llm,0.6792,0,,0,reused
p0518,Deutsche Telekom AG,Deutsche Telekom,1,positive,auto_accept,0.9867,,,1,
p0519,TotalEnergies,General Motors,0,easy_negative,auto_reject,0.0182,,,0,
p0520,Taiwan Semiconductor Manufacturing Company Limited,TSMC,1,positive,llm,0.7176,1,,1,reused
p0521,General Motors Company,Genral Motors,1,positive,llm,0.6962,1,,1,reused
p0522,Union Bank of Switzerland,Bank of China Limited,0,hard_negative,llm,0.3588,0,,0,reused
p0523,S&P Global Inc.,NVIDIA Corporation,0,easy_negative,auto_reject,0.0064,,,0,
p0524,United Air Lines,UAL,1,positive,llm,0.9200,1,,1,reused
p0525,Honda Motor,本田技研工業,1,positive,llm,0.2286,1,,1,reused
p0526,Hewlett Packard Enterprise,HPE,1,positive,llm,0.9200,1,,1,reused
p0527,PEP,"Delta Electronics, Inc.",0,easy_negative,auto_reject,0.0852,,,0,
p0528,American Telephone & Telegraph,American Airlines Group Inc.,0,hard_negative,llm,0.3760,0,,0,reused
p0529,United Air Lines,United Parcel Service,0,hard_negative,llm,0.6429,0,,0,reused
p0530,Deutsche Post AG,Deutsche Post DHL Group,1,positive,llm,0.8915,1,,1,reused
p0531,Coca-Cola Co,KO,1,positive,llm,0.2880,1,,1,reused
p0532,Toyota Motor Corp,Ford Motor Co.,0,hard_negative,llm,0.5951,0,,0,reused
p0533,NKE,Tata Motors Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0534,Bank of China,Royal Bank of Scotland Group,0,hard_negative,llm,0.3395,0,,0,reused
p0535,Tesla,TSLA,1,positive,llm,0.8500,1,,1,reused
p0536,Volkswagen AG,VW,1,positive,llm,0.8608,1,,1,reused
p0537,Shell plc,Газпром,0,easy_negative,llm,0.1256,0,0.99,0,new
p0538,"Merck & Co., Inc.",Merck Group,0,hard_negative,llm,0.8891,0,0.97,0,new
p0539,Toyota Motor Corp,Honda Motor,0,hard_negative,llm,0.4860,0,,0,reused
p0540,Stellantis N.V.,Oracle Corp.,0,easy_negative,auto_reject,0.0000,,,0,
p0541,Standard & Poor's,S&P Global,1,positive,llm,0.7713,1,,1,reused
p0542,Bank of America Corporation,Union Bank of Switzerland,0,hard_negative,llm,0.2984,0,,0,reused
p0543,Hitachi,"Samsung Heavy Industries Co., Ltd.",0,easy_negative,llm,0.2493,0,,0,reused
p0544,ExxonMobil,XOM,1,positive,llm,0.4721,1,,1,reused
p0545,American Express,American Telephone & Telegraph,0,hard_negative,llm,0.4699,0,,0,reused
p0546,Saudi Arabian Oil Company,PFE,0,easy_negative,auto_reject,0.0000,,,0,
p0547,VW,Volkswagon,1,positive,llm,0.5970,1,,1,reused
p0548,Johnson Controls International plc,SC Johnson,0,hard_negative,llm,0.6912,0,,0,reused
p0549,United Air Lines,Delta Air Lines,0,hard_negative,llm,0.6005,0,,0,reused
p0550,Nestle SA,Société des Produits Nestlé,1,positive,llm,0.7870,1,,1,reused
p0551,Ford Motor Company,Ford Motor Co.,1,positive,auto_accept,0.9846,,,1,
p0552,McDonalds,MCD,1,positive,llm,0.8500,1,,1,reused
p0553,Citigroup Inc.,C,1,positive,llm,0.4587,1,0.85,1,new
p0554,Fiat Chrysler Automobiles,Gazprom,0,easy_negative,auto_reject,0.0053,,,0,
p0555,"Amazon.com, Inc.","Salesforce.com, Inc.",0,hard_negative,llm,0.2119,0,,0,reused
p0556,General Electric Company,General Mills,0,hard_negative,llm,0.5521,0,,0,reused
p0557,Maersk,AstraZeneca,0,easy_negative,auto_reject,0.0864,,,0,
p0558,"Samsung Electronics Co., Ltd.",Samsung Heavy Industries,0,hard_negative,llm,0.7440,0,,0,reused
p0559,JP Morgan,JPMorgan Chase,1,positive,llm,0.7701,1,,1,reused
p0560,International Business Machines Corporation,Novartis International AG,0,hard_negative,llm,0.1338,0,,0,reused
p0561,BMO,BMO Financial Group,1,positive,llm,0.6874,1,,1,reused
p0562,Bank of China Limited,Royal Bank of Scotland Group,0,hard_negative,llm,0.3838,0,,0,reused
p0563,Deutsche Bank AG,Deutsche Post DHL Group,0,hard_negative,llm,0.4607,0,,0,reused
p0564,Apple Inc.,Apple,1,positive,auto_accept,0.9869,,,1,
p0565,General Electric Company,American Electric Power,0,hard_negative,llm,0.4863,0,,0,reused
p0566,General Dynamics,GD,1,positive,llm,0.9200,1,,1,reused
p0567,Toyota,トヨタ自動車,1,positive,llm,0.8655,1,,1,reused
p0568,Boeing Co,BA,1,positive,llm,0.5170,1,,1,reused
p0569,Ford Motor Co.,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.4720,0,,0,reused
p0570,Minnesota Mining and Manufacturing,MMM,1,positive,llm,0.9200,1,,1,reused
p0571,Pfizer Inc.,PFE,1,positive,llm,0.8500,1,,1,reused
p0572,American Telephone & Telegraph,Unilever,0,easy_negative,llm,0.1027,0,,0,reused
p0573,International Business Machines Corporation,Internationl Business Machines,1,positive,llm,0.9195,1,,1,reused
p0574,I.B.M.,Royal Bank,0,easy_negative,llm,0.2581,0,0.99,0,new
p0575,American Express,American Airlines,0,hard_negative,llm,0.6721,0,,0,reused
p0576,Bank of America Corporation,Deutsche Bank AG,0,hard_negative,llm,0.3807,0,,0,reused
p0577,American Electric Power,American International Group,0,hard_negative,llm,0.2764,0,,0,reused
p0578,Bank of Montreal,BMO,1,positive,llm,0.4050,1,,1,reused
p0579,Airbus Group,EADS,1,positive,llm,0.6187,1,,1,reused
p0580,Shell plc,Royal Dutch Shell,1,positive,llm,0.8098,1,,1,reused
p0581,GlaxoSmithKline plc,GlaxoSmithKline,1,positive,auto_accept,0.9557,,,1,
p0582,The Boeing Company,Boeing,1,positive,llm,0.9482,1,0.99,1,new
p0583,Raytheon Technologies,Raytheon,1,positive,llm,0.9350,1,,1,reused
p0584,Bank of America Corporation,First Republic Bank,0,hard_negative,llm,0.4646,0,,0,reused
p0585,Cisco,CSCO,1,positive,llm,0.8500,1,,1,reused
p0586,General Electric Company,General Dynamics,0,hard_negative,llm,0.6303,0,,0,reused
p0587,"American Electric Power Company, Inc.",American International Group,0,hard_negative,llm,0.2813,0,,0,reused
p0588,"First Solar, Inc.",First Republic,0,hard_negative,llm,0.4749,0,,0,reused
p0589,"Samsung Heavy Industries Co., Ltd.",BMO,0,easy_negative,auto_reject,0.0000,,,0,
p0590,Gazprom,Газпром,1,positive,llm,0.8744,1,,1,reused
p0591,Merck KGaA,General Electric Company,0,easy_negative,auto_reject,0.0684,,,0,
p0592,AllianceBernstein Holding L.P.,Alliance Bernstein,1,positive,llm,0.7199,1,,1,reused
p0593,American Airlines Group Inc.,American Electric Power,0,hard_negative,llm,0.3777,0,,0,reused
p0594,Tata Motors Limited,Tata Steel,0,hard_negative,llm,0.6698,0,,0,reused
p0595,Saudi Arabian Oil Company,Saudi Aramco,1,positive,llm,0.8294,1,,1,reused
p0596,Johnson Controls,Citi,0,easy_negative,llm,0.2220,0,,0,reused
p0597,General Motors Company,General Electric Co.,0,hard_negative,llm,0.6198,0,,0,reused
p0598,The Coca-Cola Company,Coca-Cola Co,1,positive,auto_accept,0.9716,,,1,
p0599,Alphabet,GOOGL,1,positive,llm,0.3121,0,,0,reused
p0600,Merck and Co,Alibaba Group Holding Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0601,American Express Company,Amex,1,positive,llm,0.6871,1,,1,reused
p0602,Novartis AG,Novartis International AG,1,positive,auto_accept,0.9743,,,1,
p0603,BP,AMZN,0,easy_negative,auto_reject,0.0000,,,0,
p0604,Home Depot,The Home Depot,1,positive,auto_accept,0.9553,,,1,
p0605,GlaxoSmithKline plc,Gazprom,0,easy_negative,llm,0.2492,0,0.99,0,new
p0606,Tata Motors Limited,Tata Motors,1,positive,auto_accept,0.9705,,,1,
p0607,IBM,Internationl Business Machines,1,positive,llm,0.9200,1,,1,reused
p0608,"Merck & Co., Inc.",MSD,1,positive,llm,0.5225,1,,1,reused
p0609,"Delta Electronics, Inc.",Delta Electronics,1,positive,auto_accept,0.9936,,,1,
p0610,Tata Consultancy Services Limited,Tata Motors,0,hard_negative,llm,0.6478,0,,0,reused
p0611,"First Solar, Inc.","Delta Electronics, Inc.",0,easy_negative,llm,0.1697,0,0.99,0,new
p0612,Deutsche Bank,Deutsche Post DHL Group,0,hard_negative,llm,0.4654,0,,0,reused
p0613,Coca-Cola Co,Coca Cola,1,positive,auto_accept,0.9733,,,1,
p0614,General Dynamics Corporation,GD,1,positive,llm,0.9200,1,,1,reused
p0615,Royal Dutch Shell,Royal Bank of Scotland Group,0,hard_negative,llm,0.3671,0,,0,reused
p0616,Bank of China,Royal Bank of Canada,0,hard_negative,llm,0.5044,0,,0,reused
p0617,BMW AG,BMW,1,positive,auto_accept,0.9598,,,1,
p0618,Lincoln National Corporation,Lincoln Financial Group,1,positive,llm,0.7349,1,,1,reused
p0619,Deutsche Bank,Royal Bank of Scotland Group,0,hard_negative,llm,0.3352,0,,0,reused
p0620,Amex,TCS,0,easy_negative,auto_reject,0.0000,,,0,
p0621,American Express,"American International Group, Inc.",0,hard_negative,llm,0.6003,0,,0,reused
p0622,General Electric Company,Genral Electric,1,positive,llm,0.6118,1,,1,reused
p0623,Alibaba,PepsiCo,0,easy_negative,llm,0.1823,0,0.99,0,new
p0624,The Boeing Company,A T & T,0,easy_negative,auto_reject,0.0856,,,0,
p0625,Taiwan Semiconductor Manufacturing Company Limited,TSM,1,positive,llm,0.9200,1,,1,reused
p0626,"Honda Motor Co., Ltd.",本田技研工業,1,positive,llm,0.2427,1,,1,reused
p0627,McDonalds,McDonald's,1,positive,auto_accept,0.9901,,,1,
p0628,International Business Machines Corporation,American International Group,0,hard_negative,llm,0.2948,0,,0,reused
p0629,MasterCard,Mastercard,1,positive,llm,0.9437,1,0.99,1,new
p0630,Union Bank of Switzerland,Royal Bank of Canada,0,hard_negative,llm,0.3523,0,,0,reused
p0631,UBS Group AG,S&P Global,0,easy_negative,auto_reject,0.0861,,,0,
p0632,日立製作所,MSFT,0,easy_negative,llm,0.1028,0,0.99,0,new
