pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
p0315,JP Morgan,Morgan Stanley & Co.,0,hard_negative,llm,0.6472,0,,0,reused
p0316,"United Parcel Service, Inc.",United Parcel Service,1,positive,auto_accept,0.9952,,,1,
p0317,日立製作所,NVIDIA Corporation,0,easy_negative,llm,0.1125,0,0.99,0,new
p0318,First Solar,Hewlett Packard Enterprise,0,easy_negative,auto_reject,0.0000,,,0,
p0319,Hewlett-Packard,HPQ,1,positive,llm,0.5798,1,0.85,1,new
p0320,General Dynamics,NatWest Group plc,0,easy_negative,auto_reject,0.0000,,,0,
p0321,AMD,Advanced Micro Devices,1,positive,llm,0.9200,1,,1,reused
p0322,AB InBev,Taiwan Semiconductor Manufacturing Company Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0323,The Procter & Gamble Company,Procter & Gamble Co.,1,positive,auto_accept,0.9916,,,1,
p0324,UPS,Hewlett Packard Enterprise Company,0,easy_negative,auto_reject,0.0000,,,0,
p0325,Hewlett-Packard,Hewlett Packard,1,positive,auto_accept,0.9831,,,1,
p0326,Exxon Mobil Corporation,ExxonMobil,1,positive,auto_accept,0.9817,,,1,
p0327,Hewlett Packard Enterprise Company,Toyota Motor Corp,0,easy_negative,auto_reject,0.0000,,,0,
p0328,The Boeing Company,BA,1,positive,llm,0.6023,1,0.99,1,new
p0329,SAP AG,SAP,1,positive,auto_accept,0.9732,,,1,
p0330,Minnesota Mining and Manufacturing,3M,1,positive,llm,0.4987,1,0.99,1,new
p0331,GlaxoSmithKline plc,XOM,0,easy_negative,llm,0.1416,0,0.99,0,new
p0332,삼성전자,Samsung Elec,1,positive,llm,0.2622,1,0.99,1,new
p0333,Merck Sharp & Dohme,Merck Group,0,hard_negative,llm,0.7452,0,,0,reused
p0334,F. Hoffmann-La Roche,Roche,1,positive,auto_accept,0.9607,,,1,
p0335,Siemens AG,Siemens,1,positive,auto_accept,0.9824,,,1,
p0336,Johnson and Johnson,J&J,1,positive,llm,0.8955,1,0.99,1,new
p0337,Lincoln Electric,Unilever,0,easy_negative,auto_reject,0.0933,,,0,
p0338,Oracle,J&J,0,easy_negative,auto_reject,0.0000,,,0,
p0339,OAO Gazprom,AMZN,0,easy_negative,auto_reject,0.0000,,,0,
p0340,Honda,Honda Motor,1,positive,llm,0.9320,1,,1,reused
p0341,AB InBev,Anheuser Busch InBev,1,positive,llm,0.8596,1,,1,reused
p0342,L'Oreal,L'Oréal,1,positive,auto_accept,1.0000,,,1,
p0343,"Facebook, Inc.",Meta,1,positive,auto_reject,0.0000,,,0,
p0344,General Motors,"Tesla Motors, Inc.",0,hard_negative,llm,0.4893,0,,0,reused
p0345,A.P. Moller-Maersk A/S,Maersk,1,positive,llm,0.8715,1,,1,reused
p0346,General Motors,GM,1,positive,llm,0.9200,1,,1,reused
p0347,Standard Chartered PLC,Standard & Poor's,0,hard_negative,llm,0.4766,0,,0,reused
p0348,Lincoln Financial Group,"Lincoln Electric Holdings, Inc.",0,hard_negative,llm,0.7847,0,,0,reused
p0349,Microsoft Corporation,MSFT,1,positive,llm,0.8500,1,,1,reused
p0350,Hewlett Packard,Hewlett Packard Enterprise Company,0,hard_negative,llm,0.8229,0,,0,reused
p0351,Fiat Chrysler Automobiles,Stellantis,1,positive,llm,0.8680,1,0.95,1,new
p0352,American Express Company,American Airlines,0,hard_negative,llm,0.4974,0,,0,reused
p0353,American Electric Power,AEP,1,positive,llm,0.9200,1,,1,reused
p0354,Deutsche Bank,Deutsche Telekom,0,hard_negative,llm,0.4608,0,,0,reused
p0355,United Airlines,American Airlines,0,hard_negative,llm,0.3440,0,,0,reused
p0356,DAL,GSK plc,0,easy_negative,auto_reject,0.0000,,,0,
p0357,"The Goldman Sachs Group, Inc.","Honda Motor Co., Ltd.",0,easy_negative,auto_reject,0.0655,,,0,
p0358,NKE,Banco Santander,0,easy_negative,auto_reject,0.0000,,,0,
p0359,"General Mills, Inc.",General Dynamics Corporation,0,hard_negative,llm,0.2120,0,,0,reused
p0360,Deutsche Telekom AG,Deutsche Post DHL Group,0,hard_negative,llm,0.5965,0,,0,reused
p0361,"Tesla, Inc.",TSLA,1,positive,llm,0.8500,1,,1,reused
p0362,HP Inc.,Hewlett-Packard,1,positive,llm,0.9200,1,,1,reused
p0363,Mercedes-Benz Group AG,Daimler AG,1,positive,llm,0.7067,1,0.99,1,new
p0364,"Cisco Systems, Inc.",CSCO,1,positive,llm,0.8500,1,,1,reused
p0365,CRM,Aple Inc,0,easy_negative,auto_reject,0.0000,,,0,
p0366,The Boeing Company,Boeing Co,1,positive,auto_accept,0.9756,,,1,
p0367,Tata Motors,Tata Steel Limited,0,hard_negative,llm,0.7257,0,,0,reused
p0368,Procter & Gamble Co.,Procter and Gamble,1,positive,auto_accept,0.9886,,,1,
p0369,Deutsche Bank,Deutsche Telekom AG,0,hard_negative,llm,0.4701,0,,0,reused
p0370,Airbus Group,GlaxoSmithKline plc,0,easy_negative,llm,0.1619,0,0.99,0,new
p0371,Samsung Electronics,Samsung Heavy Industries,0,hard_negative,llm,0.9457,0,,0,reused
p0372,"Merck & Co., Inc.",Merck and Co,1,positive,auto_accept,0.9945,,,1,
p0373,American Telephone & Telegraph,American Airlines,0,hard_negative,llm,0.1074,0,,0,reused
p0374,AT&T,American Telephone & Telegraph,1,positive,llm,0.6755,1,0.99,1,new
p0375,Tata Consultancy Services Limited,Tata Steel,0,hard_negative,llm,0.5413,0,,0,reused
p0376,Amex,AXP,1,positive,llm,0.4517,1,0.95,1,new
p0377,"Apple Computer, Inc.",Apple,1,positive,llm,0.9418,1,,1,reused
p0378,General Mills,General Dynamics Corporation,0,hard_negative,llm,0.2137,0,,0,reused
p0379,Maersk,A.P. Møller – Mærsk,1,positive,llm,0.8006,1,,1,reused
p0380,American Express Company,AXP,1,positive,llm,0.3991,1,0.99,1,new
p0381,"Delta Electronics, Inc.",Google Inc.,0,easy_negative,llm,0.1049,0,0.99,0,new
p0382,Siemens Aktiengesellschaft,Siemens,1,positive,auto_accept,0.9551,,,1,
p0383,HP Inc.,Visa,0,easy_negative,auto_reject,0.0000,,,0,
p0384,Bank of China Limited,Royal Bank,0,hard_negative,llm,0.3010,0,,0,reused
p0385,"First Solar, Inc.",FSLR,1,positive,llm,0.7506,1,0.99,1,new
p0386,Deutsche Bank AG,Union Bank of Switzerland,0,hard_negative,llm,0.2124,0,,0,reused
p0387,Alibaba,Saudi Arabian Oil Company,0,easy_negative,llm,0.1867,0,0.99,0,new
p0388,MSD,United Airlines,0,easy_negative,auto_reject,0.0000,,,0,
p0389,UnitedHealth Group Incorporated,UnitedHealth Group,1,positive,auto_accept,0.9975,,,1,
p0390,GE,Genral Electric,1,positive,llm,0.9200,1,,1,reused
p0391,Samsung Elec,"Samsung Heavy Industries Co., Ltd.",0,hard_negative,llm,0.6394,0,,0,reused
p0392,"Delta Air Lines, Inc.",Delta Electronics,0,hard_negative,llm,0.7284,0,,0,reused
p0393,"Honda Motor Co., Ltd.","First Solar, Inc.",0,easy_negative,auto_reject,0.0000,,,0,
p0394,Pfizer Inc.,Pfizer,1,positive,auto_accept,0.9977,,,1,
p0395,"American Electric Power Company, Inc.","American International Group, Inc.",0,hard_negative,llm,0.1541,0,,0,reused
p0396,Novartis AG,Novartis,1,positive,auto_accept,0.9881,,,1,
p0397,Credit Agricole,TSMC,0,easy_negative,auto_reject,0.0000,,,0,
p0398,American Airlines,American International Group,0,hard_negative,llm,0.3912,0,,0,reused
p0399,The Home Depot,Raytheon Technologies,0,easy_negative,auto_reject,0.0000,,,0,
p0400,McDonald's Corporation,MCD,1,positive,llm,0.8500,1,,1,reused
p0401,Bayerische Motoren Werke AG,BMW AG,1,positive,llm,0.9200,1,,1,reused
p0402,TSMC,Taiwan Semiconductor,1,positive,llm,0.7889,1,0.99,1,new
p0403,Santander,Banco Santander,1,positive,llm,0.9258,1,,1,reused
p0404,JP Morgan,J.P. Morgan,1,positive,llm,0.9119,1,,1,reused
p0405,Johnson and Johnson,"S. C. Johnson & Son, Inc.",0,hard_negative,llm,0.6540,0,,0,reused
p0406,Stellantis N.V.,Stellantis,1,positive,auto_accept,0.9908,,,1,
p0407,"Amazon.com, Inc.",Amazon,1,positive,llm,0.9202,1,,1,reused
p0408,Royal Dutch Shell,Shell,1,positive,auto_accept,0.9734,,,1,
p0409,"Meta Platforms, Inc.",Meta,1,positive,llm,0.6833,1,,1,reused
p0410,Deutsche Bank,Bank of China,0,hard_negative,llm,0.1038,0,,0,reused
p0411,"Tesla, Inc.",Tesla,1,positive,auto_accept,0.9806,,,1,
p0412,Crédit Agricole,Hewlett Packard Enterprise Company,0,easy_negative,auto_reject,0.0000,,,0,
p0413,Novartis International AG,AZN,0,easy_negative,auto_reject,0.0515,,,0,
p0414,Mastercard Incorporated,MasterCard,1,positive,auto_accept,0.9846,,,1,
p0415,Hewlett-Packard,Hewlett Packard Enterprise,0,hard_negative,llm,0.7774,0,,0,reused
p0416,"Netflix, Inc.",Procter and Gamble,0,easy_negative,auto_reject,0.0000,,,0,
p0417,Siemens AG,Siemens Aktiengesellschaft,1,positive,auto_accept,0.9657,,,1,
p0418,Bank of Montreal,First Republic Bank,0,hard_negative,llm,0.1676,0,,0,reused
p0419,"Salesforce, Inc.","Salesforce.com, Inc.",1,positive,auto_accept,0.9713,,,1,
p0420,UBS Group AG,Union Bank of Switzerland,1,positive,llm,0.9200,1,,1,reused
p0421,Deutsche Telekom AG,Deutsche Post AG,0,hard_negative,llm,0.5916,0,,0,reused
p0422,Tata Consultancy Services Limited,TCS,1,positive,llm,0.9200,1,,1,reused
p0423,General Motors Company,Tata Motors Limited,0,hard_negative,llm,0.2529,0,,0,reused
p0424,Honda,本田技研工業,1,positive,llm,0.2167,1,0.99,1,new
p0425,Verizon,VZ,1,positive,auto_reject,0.0809,,,0,
p0426,HSBC Holdings plc,Crédit Suisse,0,easy_negative,auto_reject,0.0962,,,0,
p0427,American Airlines Group Inc.,American International Group,0,hard_negative,llm,0.6367,0,,0,reused
p0428,International Business Machines Corporation,I.B.M.,1,positive,llm,0.2908,1,0.99,1,new
p0429,General Electric Co.,Genral Electric,1,positive,llm,0.7049,1,,1,reused
p0430,United Airlines,"United Parcel Service, Inc.",0,hard_negative,llm,0.5795,0,,0,reused
p0431,Hitachi,Hewlett Packard Enterprise Company,0,easy_negative,llm,0.1885,0,0.99,0,new
p0432,Genral Motors,"Tesla Motors, Inc.",0,hard_negative,llm,0.2474,0,,0,reused
p0433,Chevron Corporation,Wal Mart,0,easy_negative,auto_reject,0.0942,,,0,
p0434,Sony Corporation,ソニー,1,positive,llm,0.1157,1,0.99,1,new
p0435,3M Company,MMM,1,positive,llm,0.3552,1,0.99,1,new
p0436,American Airlines,"American Electric Power Company, Inc.",0,hard_negative,llm,0.2549,0,,0,reused
p0437,"The Goldman Sachs Group, Inc.",Goldman Sachs,1,positive,auto_accept,0.9769,,,1,
p0438,General Motors,General Mills,0,hard_negative,llm,0.4342,0,,0,reused
p0439,Hongkong and Shanghai Banking Corporation,Procter and Gamble,0,easy_negative,auto_reject,0.0000,,,0,
p0440,"S. C. Johnson & Son, Inc.",SC Johnson,1,positive,llm,0.7624,1,,1,reused
p0441,Chevron Corporation,CVX,1,positive,llm,0.2348,1,0.99,1,new
p0442,Credit Suisse,Crédit Suisse,1,positive,auto_accept,1.0000,,,1,
p0443,"The Home Depot, Inc.","Apple Computer, Inc.",0,easy_negative,llm,0.1889,0,0.99,0,new
p0444,CRM,Hitachi,0,easy_negative,auto_reject,0.0547,,,0,
p0445,"Amazon.com, Inc.",ASML Holding N.V.,0,easy_negative,llm,0.1888,0,0.99,0,new
p0446,Cisco Systems,Cisco,1,positive,auto_accept,0.9804,,,1,
p0447,United Parcel Service,Daimler AG,0,easy_negative,auto_reject,0.0299,,,0,
p0448,TotalEnergies SE,Total S.A.,1,positive,llm,0.7871,1,,1,reused
p0449,Ford Motor Company,Ford,1,positive,auto_accept,0.9720,,,1,
p0450,American Airlines Group Inc.,AAL,1,positive,llm,0.4571,1,0.99,1,new
p0451,Berkshire Hathaway Inc.,Berkshire,1,positive,llm,0.7766,1,,1,reused
p0452,IBM,I.B.M.,1,positive,llm,0.9200,1,,1,reused
p0453,ASML,ASML Holding,1,positive,llm,0.8792,1,0.99,1,new
p0454,GSK,Siemens,0,easy_negative,llm,0.1013,0,0.99,0,new
p0455,Hewlett Packard Enterprise Company,HPE,1,positive,llm,0.9200,1,,1,reused
p0456,Citigroup,Citi,1,positive,llm,0.9293,1,,1,reused
p0457,Union Bank of Switzerland,Royal Bank of Scotland Group,0,hard_negative,llm,0.2858,0,,0,reused
p0458,Crédit Agricole,AllianceBernstein,0,easy_negative,auto_reject,0.1000,,,0,
p0459,Apple,AAPL,1,positive,llm,0.7141,1,,1,reused
p0460,General Electric Co.,Standard & Poor's,0,easy_negative,auto_reject,0.0743,,,0,
p0461,McDonald's Corporation,McDonalds,1,positive,auto_accept,0.9728,,,1,
p0462,Coca Cola,Alphabet Inc.,0,easy_negative,auto_reject,0.0066,,,0,
p0463,Visa Inc.,V,1,positive,llm,0.2465,1,,1,reused
p0464,NatWest Group plc,RBS,1,positive,llm,0.3676,1,0.95,1,new
p0465,Delta Air Lines,DAL,1,positive,llm,0.9200,1,,1,reused
p0466,OAO Gazprom,"Samsung Electronics Co., Ltd.",0,easy_negative,auto_reject,0.0000,,,0,
p0467,Bank of America Corporation,Royal Bank,0,hard_negative,auto_reject,0.0907,,,0,
p0468,United Air Lines,"United Parcel Service, Inc.",0,hard_negative,llm,0.5541,0,,0,reused
p0469,Procter & Gamble Co.,Proctor & Gamble,1,positive,llm,0.9432,1,,1,reused
p0470,ASML Holding N.V.,CVX,0,easy_negative,auto_reject,0.0000,,,0,
p0471,NVDA,Nvidia Corp,1,positive,llm,0.8500,1,,1,reused
p0472,Google Inc.,Google,1,positive,auto_accept,0.9915,,,1,
p0473,Crédit Suisse,BMO,0,easy_negative,auto_reject,0.0000,,,0,
p0474,UnitedHealth Group Incorporated,Saudi Arabian Oil Company,0,easy_negative,auto_reject,0.0000,,,0,
p0475,Airbus SE,Airbus Group,1,positive,auto_accept,0.9718,,,1,
p0476,Bank of China,中国银行,1,positive,llm,0.4444,1,0.99,1,new
p0477,"American International Group, Inc.",American International Group,1,positive,auto_accept,0.9946,,,1,
p0478,RTX Corporation,Raytheon Technologies,1,positive,llm,0.8218,1,0.99,1,new
p0479,DHL Group,INTC,0,easy_negative,auto_reject,0.0000,,,0,
p0480,Bank of America,Royal Bank,0,hard_negative,llm,0.1093,0,,0,reused
p0481,S&P Global Inc.,Standard & Poor's,1,positive,llm,0.8655,1,0.9,1,new
p0482,United Air Lines,"Delta Air Lines, Inc.",0,hard_negative,llm,0.5077,0,,0,reused
p0483,Samsung Electronics,Samsung Elec,1,positive,llm,0.6923,1,,1,reused
p0484,Berkshire Hathaway,Berkshire,1,positive,llm,0.7912,1,,1,reused
p0485,Tata Consultancy Services Limited,Tata Consultancy Services,1,positive,auto_accept,0.9947,,,1,
p0486,Toyota Motor Corporation,MCD,0,easy_negative,auto_reject,0.0608,,,0,
p0487,"Meta Platforms, Inc.","Facebook, Inc.",1,positive,llm,0.1570,1,0.99,1,new
p0488,Citigroup,C,1,positive,auto_reject,0.0600,,,0,
p0489,UnitedHealth Group Incorporated,UNH,1,positive,llm,0.8500,1,,1,reused
p0490,VW,Hewlett Packard Enterprise,0,easy_negative,auto_reject,0.0102,,,0,
p0491,Volkswagen AG,Volkswagen Aktiengesellschaft,1,positive,auto_accept,0.9745,,,1,
p0492,Toyota Motor Corp,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.2065,0,,0,reused
p0493,Nestlé S.A.,Société des Produits Nestlé,1,positive,auto_accept,0.9648,,,1,
p0494,American Telephone & Telegraph,American Electric Power,0,hard_negative,llm,0.1898,0,,0,reused
p0495,"Samsung Electronics Co., Ltd.",Samsung Electronics,1,positive,auto_accept,0.9894,,,1,
p0496,Roche Holding AG,Roche,1,positive,auto_accept,0.9771,,,1,
p0497,Anheuser-Busch InBev SA/NV,Aple Inc,0,easy_negative,auto_reject,0.0000,,,0,
p0498,ASML Holding N.V.,Home Depot,0,easy_negative,auto_reject,0.0000,,,0,
p0499,Amazon.com,"Salesforce.com, Inc.",0,hard_negative,auto_reject,0.0946,,,0,
p0500,American Express Company,American Express,1,positive,auto_accept,0.9849,,,1,
p0501,J.P. Morgan,JPMorgan Chase,1,positive,llm,0.8732,1,,1,reused
p0502,Merck Sharp & Dohme,E. Merck,0,hard_negative,llm,0.5856,0,,0,reused
p0503,United Airlines,United Air Lines,1,positive,llm,0.8935,1,,1,reused
p0504,MCD,S&P Global Inc.,0,easy_negative,llm,0.1425,0,0.99,0,new
p0505,BP p.l.c.,British Petroleum,1,positive,llm,0.8506,1,0.99,1,new
p0506,Total S.A.,TotalEnergies,1,positive,llm,0.6987,1,,1,reused
p0507,Chevron,UPS,0,easy_negative,llm,0.1461,0,0.99,0,new
p0508,Bank of America Corporation,Bank of Montreal,0,hard_negative,llm,0.1636,0,,0,reused
p0509,Mastercard Incorporated,Mastercard,1,positive,auto_accept,0.9846,,,1,
p0510,American Telephone & Telegraph,"American International Group, Inc.",0,hard_negative,llm,0.2222,0,,0,reused
p0511,Nestlé S.A.,Pfizer Inc.,0,easy_negative,auto_reject,0.0150,,,0,
p0512,BRK.A,Amazon,0,easy_negative,llm,0.1344,0,0.99,0,new
p0513,P&G,Proctor & Gamble,1,positive,llm,0.9158,1,0.97,1,new
p0514,General Electric Co.,General Dynamics,0,hard_negative,llm,0.5846,0,,0,reused
p0515,Genral Motors,Tata Motors,0,hard_negative,llm,0.2051,0,,0,reused
p0516,BMO,PEP,0,easy_negative,auto_reject,0.0000,,,0,
p0517,Credit Suisse,Credit Agricole,0,hard_negative,llm,0.1895,0,,0,reused
p0518,Deutsche Telekom AG,Deutsche Telekom,1,positive,auto_accept,0.9943,,,1,
p0519,TotalEnergies,General Motors,0,easy_negative,auto_reject,0.0000,,,0,
p0520,Taiwan Semiconductor Manufacturing Company Limited,TSMC,1,positive,llm,0.8923,1,0.99,1,new
p0521,General Motors Company,Genral Motors,1,positive,llm,0.4769,1,,1,reused
p0522,Union Bank of Switzerland,Bank of China Limited,0,hard_negative,llm,0.2479,0,,0,reused
p0523,S&P Global Inc.,NVIDIA Corporation,0,easy_negative,auto_reject,0.0000,,,0,
p0524,United Air Lines,UAL,1,positive,llm,0.9200,1,,1,reused
p0525,Honda Motor,本田技研工業,1,positive,llm,0.2342,1,0.99,1,new
p0526,Hewlett Packard Enterprise,HPE,1,positive,llm,0.9200,1,,1,reused
p0527,PEP,"Delta Electronics, Inc.",0,easy_negative,auto_reject,0.0440,,,0,
p0528,American Telephone & Telegraph,American Airlines Group Inc.,0,hard_negative,llm,0.1694,0,,0,reused
p0529,United Air Lines,United Parcel Service,0,hard_negative,llm,0.5882,0,,0,reused
p0530,Deutsche Post AG,Deutsche Post DHL Group,1,positive,llm,0.9329,1,,1,reused
p0531,Coca-Cola Co,KO,1,positive,llm,0.1489,1,0.99,1,new
p0532,Toyota Motor Corp,Ford Motor Co.,0,hard_negative,llm,0.2469,0,,0,reused
p0533,NKE,Tata Motors Limited,0,easy_negative,auto_reject,0.0916,,,0,
p0534,Bank of China,Royal Bank of Scotland Group,0,hard_negative,llm,0.1822,0,,0,reused
p0535,Tesla,TSLA,1,positive,llm,0.8500,1,,1,reused
p0536,Volkswagen AG,VW,1,positive,llm,0.7052,1,0.99,1,new
p0537,Shell plc,Газпром,0,easy_negative,auto_reject,0.0000,,,0,
p0538,"Merck & Co., Inc.",Merck Group,0,hard_negative,auto_accept,0.9826,,,1,
p0539,Toyota Motor Corp,Honda Motor,0,hard_negative,llm,0.1496,0,,0,reused
p0540,Stellantis N.V.,Oracle Corp.,0,easy_negative,auto_reject,0.0000,,,0,
p0541,Standard & Poor's,S&P Global,1,positive,llm,0.8076,1,0.9,1,new
p0542,Bank of America Corporation,Union Bank of Switzerland,0,hard_negative,auto_reject,0.0644,,,0,
p0543,Hitachi,"Samsung Heavy Industries Co., Ltd.",0,easy_negative,llm,0.1146,0,0.99,0,new
p0544,ExxonMobil,XOM,1,positive,llm,0.3749,1,0.99,1,new
p0545,American Express,American Telephone & Telegraph,0,hard_negative,llm,0.2180,0,,0,reused
p0546,Saudi Arabian Oil Company,PFE,0,easy_negative,auto_reject,0.0000,,,0,
p0547,VW,Volkswagon,1,positive,llm,0.7552,1,0.97,1,new
p0548,Johnson Controls International plc,SC Johnson,0,hard_negative,llm,0.7904,0,,0,reused
p0549,United Air Lines,Delta Air Lines,0,hard_negative,llm,0.5152,0,,0,reused
p0550,Nestle SA,Société des Produits Nestlé,1,positive,auto_accept,0.9663,,,1,
p0551,Ford Motor Company,Ford Motor Co.,1,positive,auto_accept,0.9960,,,1,
p0552,McDonalds,MCD,1,positive,llm,0.8500,1,,1,reused
p0553,Citigroup Inc.,C,1,positive,auto_reject,0.0550,,,0,
p0554,Fiat Chrysler Automobiles,Gazprom,0,easy_negative,auto_reject,0.0176,,,0,
p0555,"Amazon.com, Inc.","Salesforce.com, Inc.",0,hard_negative,llm,0.1162,0,,0,reused
p0556,General Electric Company,General Mills,0,hard_negative,llm,0.2872,0,,0,reused
p0557,Maersk,AstraZeneca,0,easy_negative,auto_reject,0.0000,,,0,
p0558,"Samsung Electronics Co., Ltd.",Samsung Heavy Industries,0,hard_negative,llm,0.9322,0,,0,reused
p0559,JP Morgan,JPMorgan Chase,1,positive,llm,0.9320,1,,1,reused
p0560,International Business Machines Corporation,Novartis International AG,0,hard_negative,auto_reject,0.0000,,,0,
p0561,BMO,BMO Financial Group,1,positive,auto_accept,0.9512,,,1,
p0562,Bank of China Limited,Royal Bank of Scotland Group,0,hard_negative,llm,0.1972,0,,0,reused
p0563,Deutsche Bank AG,Deutsche Post DHL Group,0,hard_negative,llm,0.4676,0,,0,reused
p0564,Apple Inc.,Apple,1,positive,auto_accept,0.9708,,,1,
p0565,General Electric Company,American Electric Power,0,hard_negative,llm,0.2844,0,,0,reused
p0566,General Dynamics,GD,1,positive,llm,0.9200,1,,1,reused
p0567,Toyota,トヨタ自動車,1,positive,llm,0.4572,1,0.99,1,new
p0568,Boeing Co,BA,1,positive,llm,0.5947,1,0.99,1,new
p0569,Ford Motor Co.,"Honda Motor Co., Ltd.",0,hard_negative,llm,0.1671,0,,0,reused
p0570,Minnesota Mining and Manufacturing,MMM,1,positive,llm,0.9200,1,,1,reused
p0571,Pfizer Inc.,PFE,1,positive,llm,0.8500,1,,1,reused
p0572,American Telephone & Telegraph,Unilever,0,easy_negative,llm,0.1401,0,0.99,0,new
p0573,International Business Machines Corporation,Internationl Business Machines,1,positive,llm,0.5299,1,,1,reused
p0574,I.B.M.,Royal Bank,0,easy_negative,auto_reject,0.0957,,,0,
p0575,American Express,American Airlines,0,hard_negative,llm,0.5489,0,,0,reused
p0576,Bank of America Corporation,Deutsche Bank AG,0,hard_negative,llm,0.3107,0,,0,reused
p0577,American Electric Power,American International Group,0,hard_negative,llm,0.1454,0,,0,reused
p0578,Bank of Montreal,BMO,1,positive,llm,0.8167,1,0.99,1,new
p0579,Airbus Group,EADS,1,positive,llm,0.9094,1,0.95,1,new
p0580,Shell plc,Royal Dutch Shell,1,positive,auto_accept,0.9737,,,1,
p0581,GlaxoSmithKline plc,GlaxoSmithKline,1,positive,auto_accept,0.9838,,,1,
p0582,The Boeing Company,Boeing,1,positive,auto_accept,0.9608,,,1,
p0583,Raytheon Technologies,Raytheon,1,positive,llm,0.9376,1,,1,reused
p0584,Bank of America Corporation,First Republic Bank,0,hard_negative,llm,0.1591,0,,0,reused
p0585,Cisco,CSCO,1,positive,llm,0.8500,1,,1,reused
p0586,General Electric Company,General Dynamics,0,hard_negative,llm,0.5311,0,,0,reused
p0587,"American Electric Power Company, Inc.",American International Group,0,hard_negative,llm,0.1494,0,,0,reused
p0588,"First Solar, Inc.",First Republic,0,hard_negative,llm,0.3055,0,,0,reused
p0589,"Samsung Heavy Industries Co., Ltd.",BMO,0,easy_negative,auto_reject,0.0000,,,0,
p0590,Gazprom,Газпром,1,positive,llm,0.1344,1,1.0,1,new
p0591,Merck KGaA,General Electric Company,0,easy_negative,llm,0.1114,0,1.0,0,new
p0592,AllianceBernstein Holding L.P.,Alliance Bernstein,1,positive,llm,0.8629,1,,1,reused
p0593,American Airlines Group Inc.,American Electric Power,0,hard_negative,llm,0.3039,0,,0,reused
p0594,Tata Motors Limited,Tata Steel,0,hard_negative,llm,0.7120,0,,0,reused
p0595,Saudi Arabian Oil Company,Saudi Aramco,1,positive,llm,0.8931,1,,1,reused
p0596,Johnson Controls,Citi,0,easy_negative,llm,0.1105,0,1.0,0,new
p0597,General Motors Company,General Electric Co.,0,hard_negative,llm,0.4243,0,,0,reused
p0598,The Coca-Cola Company,Coca-Cola Co,1,positive,auto_accept,0.9822,,,1,
p0599,Alphabet,GOOGL,1,positive,llm,0.7555,0,0.85,0,new
p0600,Merck and Co,Alibaba Group Holding Limited,0,easy_negative,auto_reject,0.0000,,,0,
p0601,American Express Company,Amex,1,positive,llm,0.7582,1,,1,reused
p0602,Novartis AG,Novartis International AG,1,positive,auto_accept,0.9798,,,1,
p0603,BP,AMZN,0,easy_negative,auto_reject,0.0000,,,0,
p0604,Home Depot,The Home Depot,1,positive,auto_accept,0.9821,,,1,
p0605,GlaxoSmithKline plc,Gazprom,0,easy_negative,auto_reject,0.0000,,,0,
p0606,Tata Motors Limited,Tata Motors,1,positive,auto_accept,0.9956,,,1,
p0607,IBM,Internationl Business Machines,1,positive,llm,0.9200,1,,1,reused
p0608,"Merck & Co., Inc.",MSD,1,positive,llm,0.7023,1,0.95,1,new
p0609,"Delta Electronics, Inc.",Delta Electronics,1,positive,auto_accept,0.9920,,,1,
p0610,Tata Consultancy Services Limited,Tata Motors,0,hard_negative,llm,0.4747,0,,0,reused
p0611,"First Solar, Inc.","Delta Electronics, Inc.",0,easy_negative,auto_reject,0.0041,,,0,
p0612,Deutsche Bank,Deutsche Post DHL Group,0,hard_negative,llm,0.4554,0,,0,reused
p0613,Coca-Cola Co,Coca Cola,1,positive,auto_accept,0.9780,,,1,
p0614,General Dynamics Corporation,GD,1,positive,llm,0.9200,1,,1,reused
p0615,Royal Dutch Shell,Royal Bank of Scotland Group,0,hard_negative,llm,0.2356,0,,0,reused
p0616,Bank of China,Royal Bank of Canada,0,hard_negative,llm,0.4281,0,,0,reused
p0617,BMW AG,BMW,1,positive,auto_accept,0.9801,,,1,
p0618,Lincoln National Corporation,Lincoln Financial Group,1,positive,llm,0.9070,1,,1,reused
p0619,Deutsche Bank,Royal Bank of Scotland Group,0,hard_negative,llm,0.1850,0,,0,reused
p0620,Amex,TCS,0,easy_negative,auto_reject,0.0453,,,0,
p0621,American Express,"American International Group, Inc.",0,hard_negative,llm,0.2935,0,,0,reused
p0622,General Electric Company,Genral Electric,1,positive,llm,0.6671,1,,1,reused
p0623,Alibaba,PepsiCo,0,easy_negative,auto_reject,0.0000,,,0,
p0624,The Boeing Company,A T & T,0,easy_negative,auto_reject,0.0880,,,0,
p0625,Taiwan Semiconductor Manufacturing Company Limited,TSM,1,positive,llm,0.9200,1,,1,reused
p0626,"Honda Motor Co., Ltd.",本田技研工業,1,positive,llm,0.2613,1,1.0,1,new
p0627,McDonalds,McDonald's,1,positive,auto_accept,0.9824,,,1,
p0628,International Business Machines Corporation,American International Group,0,hard_negative,auto_reject,0.0000,,,0,
p0629,MasterCard,Mastercard,1,positive,auto_accept,1.0000,,,1,
p0630,Union Bank of Switzerland,Royal Bank of Canada,0,hard_negative,llm,0.3466,0,,0,reused
