pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
os000557,"Товариство з обмеженою відповідальністю ""Газпром Трансгаз Самара""","Gazprom Transgaz Samara, OOO",1,os_positive,auto_reject,0.0000,,,0,
os000558,KOREA MYONGDOK SHIPPING CO,Korea Achim Shipping Co,0,os_negative,llm,0.5037,0,,0,reused
os000559,MOROCCAN ISLAMIC COMBATANT GROUP,LIBYAN ISLAMIC FIGHTING GROUP,0,os_negative,llm,0.2254,0,,0,reused
os000560,TECHNOLOGY AND DEVELOPMENT GROUP LIMITED,TECHNOLOGY AND DEVELOPMENT GROUP LIMITED,1,os_positive,auto_accept,1.0000,,,1,
os000561,"No.7 Branch of Zhejiang Hydro & Power Construction Group Co., Ltd.","Lanshan Branch of Zhejiang Hydro & Power Construction Group Co., Ltd.",0,os_negative,llm,0.8538,0,,0,reused
os000562,MR. MEAS SINA,"SINA, MR. MEAS",1,os_positive,auto_accept,1.0000,,,1,
os000563,YUK TUNG ENERGY PTE LTD,Jiaxiang Energy Holding PTE. LTD.,0,os_negative,llm,0.4669,0,,0,reused
os000564,Товариство з обмеженою відповідальністю «Карельський комбінат нерудних копалин»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""КАРЕЛЬСКИЙ КОМБИНАТ НЕРУДНЫХ ИСКОПАЕМЫХ""",1,os_positive,llm,0.4000,1,,1,reused
os000565,VILLA DE ARTE S. DE H.,VILLA DE ARTE S. DE H.,1,os_positive,auto_accept,1.0000,,,1,
os000566,Russian Ground Forces (forces terrestres russes),National Guard of the Russian Federation,0,os_negative,llm,0.2069,0,,0,reused
os000567,"TRANSNEFT-MEDIA, OOO",Transneft,0,os_negative,llm,0.6701,0,,0,reused
os000568,"Акціонерне товариство ""Омський науково-дослідний інститут приладобудування""",Omsk Scientific-Research Institute of Instrument Engineering JSC,1,os_positive,auto_reject,0.0000,,,0,
os000569,GIE KERMAN AVIATION,Mahan Air,0,os_negative,auto_reject,0.0610,,,0,
os000570,MEHDI GROUP,KHADIJA SHIP MANAGEMENT PRIVATE LIMITED,0,os_negative,auto_reject,0.0256,,,0,
os000571,CHAM HOLDING,Cham Holding,1,os_positive,auto_accept,1.0000,,,1,
os000572,"Публічне акціонерне товариство ""Об’єднана авіабудівельна корпорація""",United Engine Corporation,0,os_negative,auto_reject,0.0000,,,0,
os000573,Daesong Trading,Korea Pugang Trading Corporation,0,os_negative,llm,0.3775,0,,0,reused
os000574,Company,CHANG AN SHIPPING AND TECHNOLOGY,0,os_negative,auto_reject,0.0363,,,0,
os000575,Aluminat,Aluminat,1,os_positive,auto_accept,1.0000,,,1,
os000576,"Товариство з обмеженою відповідальністю ""Марвел КТ""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МАРВЕЛ КТ""",1,os_positive,llm,0.4496,1,,1,reused
os000577,STATE ENTERPRISE FEODOSIA SEA TRADING PORT,State Unitary Enterprise of the City of Sevastopol 'Sevastopol Sea Port',0,os_negative,llm,0.3680,0,,0,reused
os000578,HAPJANGGANG SHIPPING CORP,HAPJANGGANG SHIPPING CORP,1,os_positive,auto_accept,1.0000,,,1,
os000579,Company,RELIEF SECURE SERVICES LTD,1,os_positive,auto_reject,0.0000,,,0,
os000580,Mahan Air,Mahan Air,1,os_positive,auto_accept,1.0000,,,1,
os000581,コリア・ルンラド・ジェネラル・トレーディング・コーポレ－ション,Korea Ryonbong General Corporation,0,os_negative,auto_reject,0.0000,,,0,
os000582,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ОБ'ЄДНАНА ПРИЛАДОБУДІВНА КОРПОРАЦІЯ""",United Shipbuilding Corporation,0,os_negative,auto_reject,0.0000,,,0,
os000583,KOREA RUNGRADO GENERAL TRADING CORPORATION,Korea Kumryong Trading Corporation,0,os_negative,llm,0.3844,0,,0,reused
os000584,SHEIKH BAHA'I SCIENCE AND TECHNOLOGY RESEARCH CENTER,Sheikh Baha'i Science and Technology Research Center,0,os_negative,auto_accept,1.0000,,,1,
os000585,Company,MAXIN CHICKEN & RIBS & KEBAB LIMITED,1,os_positive,auto_reject,0.0086,,,0,
os000586,Anessel Ltd,ANESSEL LTD,1,os_positive,auto_accept,1.0000,,,1,
os000587,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАМКИН ХАУС""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ПАМКИН ХАУС""",1,os_positive,auto_accept,1.0000,,,1,
os000588,Joint Stock Company Remdizel,JSC Remdizel,1,os_positive,llm,0.8168,1,,1,reused
os000589,Company,TRUE POTENTIAL ADMINISTRATION LLP,1,os_positive,auto_reject,0.0000,,,0,
os000590,"Акціонерне товариство ""Митищинський машинобудівний завод""",KALININ MACHINE PLANT JSC,0,os_negative,auto_reject,0.0000,,,0,
os000591,"Филиал ""Таврида"" Акционерного общества ""Производственно-аграрное объединение ""Массандра""",National Association of producers “Massandra”,0,os_negative,auto_reject,0.0000,,,0,
os000592,KOREA DAESONG GENERAL TRADING CORPORATION,KOREA PUGANG TRADING CORPORATION,0,os_negative,llm,0.4696,0,,0,reused
os000593,Turayev Machine Building Design Bureau Soyuz,Aktsionernoe Obshchestvo Turaevskoe Mashinostroitelnoe Konstruktorskoe Byuro Soyuz,1,os_positive,llm,0.2048,1,,1,reused
os000594,KOREA KUMSAN TRADING CORPORATION,KOREA HYOKSIN TRADING CORPORATION,0,os_negative,llm,0.4294,0,,0,reused
os000595,"ДИТЯЧИЙ МЕДИЧНИЙ РЕАБІЛІТАЦІЙНИЙ ЦЕНТР МВС УКРАЇНИ ""СМАРАГДОВИЙ""","Федеральна державна бюджетна установа ""Феодосійський військовий санаторій"" Міноборони РФ",0,os_negative,llm,0.1200,0,,0,reused
os000596,PETRO NAVIERO PTE. LTD.,Petro Naviero Pte. Ltd.,1,os_positive,auto_accept,1.0000,,,1,
os000597,Company,PRICOA MANAGEMENT PARTNER LIMITED,1,os_positive,auto_reject,0.0338,,,0,
os000598,Revolutionary People's Liberation Army/Front/Party (DHKP/C),Popular Front for the Liberation of Palestine,0,os_negative,llm,0.3704,0,,0,reused
os000599,"Товариство з обмеженою відповідальністю ""Технології кредитування""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ТЕХНОЛОГИИ КРЕДИТОВАНИЯ""",1,os_positive,llm,0.3751,1,,1,reused
os000600,Санкт-Петербурзький державний педіатричний медичний університет,САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МОРСКОЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ,0,os_negative,llm,0.4040,0,,0,reused
os000601,AL-SHABAAB,Aripa tânără (Youth Wing),1,os_positive,auto_reject,0.0046,,,0,
os000602,EYRIE FARM,BOURNE FARM,0,os_negative,llm,0.4128,0,,0,reused
os000603,Ramak Constructions Company,Ramak Construction,1,os_positive,llm,0.9300,1,,1,reused
os000604,"KINGLY WON INTERNATIONAL CO., LTD","KINGLY WON INTERNATIONAL CO., LTD.",1,os_positive,auto_accept,1.0000,,,1,
os000605,ROSHAN MONEY EXCHANGE,Roshan Money Exchange,1,os_positive,auto_accept,1.0000,,,1,
os000606,"ЗАКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""БЕЛБІЗНЕСЛІЗИНГ""",CJSC BELBIZNESLIZING,1,os_positive,auto_reject,0.0000,,,0,
os000607,Harkat-ul-Jihad-al Islami,Harakat ul-Mujahidin / HUM,1,os_positive,llm,0.2408,0,,0,reused
os000608,MAKI SUSHI LIMITED,MAKI SUSHI LIMITED,1,os_positive,auto_accept,1.0000,,,1,
os000609,Farasakht Industries,Linburg Industries LTD.,0,os_negative,llm,0.3763,0,,0,reused
os000610,"TRANSNEFT-URAL, AO","TRANSNEFT-URAL, AO",0,os_negative,auto_accept,1.0000,,,1,
os000611,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,Společnost zabývající se převody peněz Haji Khairullah Haji Sattar,1,os_positive,llm,0.6016,1,,1,reused
os000612,PJSC Novorossiysk Commercial Sea Port,"Открытое акционерное общество ""Новороссийский морской торговый порт""",1,os_positive,auto_reject,0.0000,,,0,
os000613,Federal Research Center Boreskov Institute of Catalysis,Central Scientific Research Institute of Chemistry and Mechanics,0,os_negative,llm,0.3599,0,,0,reused
os000614,GHORB KARBALA,GHORB KARBALA,1,os_positive,auto_accept,1.0000,,,1,
os000615,Industries aéronautiques Qods,Qods Aviation Industries,1,os_positive,llm,0.5704,1,,1,reused
os000616,No.7 Branch of Zhejiang Hydro & Power Construction Group Co. Ltd.,Lanshan Branch of Zhejiang Hydro & Power Construction Group Co. Ltd.,0,os_negative,llm,0.8538,0,,0,reused
os000617,ANSAR AL-SHARI'A IN BENGHAZI,ANSAR AL-SHARI'A IN TUNISIA,0,os_negative,llm,0.5621,0,,0,reused
os000618,NATIONAL IRANIAN OIL ENGINEERING AND CONSTRUCTION COMPANY,NATIONAL IRANIAN OIL COMPANY,0,os_negative,llm,0.6903,0,,0,reused
os000619,Государственная Дума Федерального Собрания Российской Федерации,The Federation Council,0,os_negative,auto_reject,0.0000,,,0,
os000620,Gazprom Neft,Gazprom,0,os_negative,llm,0.7584,0,,0,reused
os000621,GAZPROMBANK (SWITZERLAND) LTD,Gazprombank,0,os_negative,llm,0.5761,0,,0,reused
os000622,IMENSAZAN CONSULTANT ENGINEERS INSTITUTE,Sahel Consultant Engineers,0,os_negative,llm,0.6239,0,,0,reused
os000623,al-Ashtar Brigades,ABDALLAH AZZAM BRIGADES (AAB),0,os_negative,llm,0.4061,0,,0,reused
os000624,No.7 Branch of Zhejiang Hydro & Power Construction Group Co. Ltd.,Nepal Branch Zhejiang Hydro & Power Construction Group Co. Ltd.,0,os_negative,llm,0.8595,0,,0,reused
os000625,"Товариство з обмеженою відповідальністю ""Новогрейн""","Limited Liability Company ""Novograin""",1,os_positive,auto_reject,0.0000,,,0,
os000626,Company,ARTA SHIPPING ENTERPRISES LIMITED,0,os_negative,auto_reject,0.0000,,,0,
os000627,"ПАТ ""Сбербанк Россії""",Sberbank,1,os_positive,auto_reject,0.0000,,,0,
os000628,Rzhanov Institute of Semiconductor Physics Siberian Branch of Russian Academy of Sciences,Federal Research Center Boreskov Institute of Catalysis,0,os_negative,llm,0.1830,0,,0,reused
os000629,ARMED ISLAMIC GROUP الجماعة الاسلامية المسلحة),Al Jamm'ah Al Islamiah Al-Musallah,1,os_positive,auto_reject,0.0713,,,0,
os000630,KOREA DAESONG GENERAL TRADING CORPORATION,Korea Kumsani kaubanduskorporatsioon,0,os_negative,llm,0.1293,0,,0,reused
os000631,KOREA KUMRYONG TRADING CORPORATION,Korea Rungrado General Trading Corporation,0,os_negative,llm,0.3844,0,,0,reused
os000632,AKTSIONERNOE OBSHCHESTVO PASIT,VAD AO,0,os_negative,auto_reject,0.0164,,,0,
os000633,"CIMEX, S.A.",Company,0,os_negative,auto_reject,0.0172,,,0,
os000634,JSC VOENTELECOM (VOYENTELEKOM),JSC Voentelecom,1,os_positive,llm,0.7872,1,,1,reused
os000635,"TRY PHEAP PROPERTY CO., LTD.","Try Pheap Grand Royal Cambodia Co., Ltd.",0,os_negative,llm,0.3866,0,,0,reused
os000636,"Відкрите акціонерне товариство ""Велічковський елеватор""","KRYLOVSKI ELEVATOR, OAO",0,os_negative,auto_reject,0.0000,,,0,
os000637,INSTALLATION BRANCH OF WEIHAI CONSTRUCTION GROUP CO. LTD.,Installation Branch of Weihai Construction Group Co. Ltd,1,os_positive,auto_accept,1.0000,,,1,
os000638,"Открытое акционерное общество ""Еянский элеватор""","EYANSKI ELEVATOR, OAO",1,os_positive,auto_reject,0.0000,,,0,
os000639,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАХТА ПЛАЗА""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЛАХТА ПЛАЗА""",1,os_positive,auto_accept,1.0000,,,1,
os000640,PEJMAN MAHMOOD KOSARAYANIFARD,SIRJANCO TRADING L.L.C.,0,os_negative,auto_reject,0.0061,,,0,
os000641,KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,Oficina Administrativa Marítima,0,os_negative,auto_reject,0.0432,,,0,
os000642,ОАО КАМАЗ,KAMAZ PTC,1,os_positive,auto_reject,0.0000,,,0,
os000643,SHARE NOMINEES LIMITED,Share Nominees Limited,1,os_positive,auto_accept,1.0000,,,1,
os000644,T.M.G. Engineering limited (TMG Ltd),Technology And Development Group Limited,0,os_negative,auto_reject,0.0212,,,0,
os000645,Company,"Общество с ограниченной ответственностью ""Управляющая компания ""ОТКРЫТИЕ""",0,os_negative,auto_reject,0.0000,,,0,
os000646,Main Intelligence Directorate,Syrian Military Intelligence,0,os_negative,llm,0.4835,0,,0,reused
os000647,Company,"CLAIRVUE-BFV, LLC",1,os_positive,auto_reject,0.0103,,,0,
os000648,LIBYAN INVESTMENT AUTHORITY,Libyan Arab African Investment Company,0,os_negative,llm,0.5590,0,,0,reused
os000649,ELEVENTH OCEAN GMBH & CO. KG,eighth ocean gmbh & co. kg,0,os_negative,llm,0.4630,0,,0,reused
os000650,"Открытое акционерное общество ""Крыловский элеватор""","UMANSKI ELEVATOR, OAO",0,os_negative,auto_reject,0.0000,,,0,
os000651,Tanzeem Qa'idat al Jihad/Bilad al Raafidaini,Al-Qaida in Iraq,1,os_positive,llm,0.2049,1,,1,reused
os000652,Central Bank of the Democratic People's Republic of Korea,Keskprokuratuur,0,os_negative,auto_reject,0.0193,,,0,
os000653,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ДОБЫЧА НАДЫМ""","Gazprom Dobycha Noyabrsk, OOO",0,os_negative,auto_reject,0.0000,,,0,
os000654,"Закрите акціонерне товариство ""Екран ФЕП""","ЗАКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЭКРАН ФЭП""",1,os_positive,llm,0.3525,1,,1,reused
os000655,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""СТЕПНЯНСКИЙ ЭЛЕВАТОР""","EYANSKI ELEVATOR, OAO",0,os_negative,auto_reject,0.0000,,,0,
os000656,Федеральний державний бюджетний заклад науки Інститут проблем передачі інформації ім. А.А. Харкевича Російської академії наук,УЧРЕЖДЕНИЕ РОССИЙСКОЙ АКАДЕМИИ НАУК ИНСТИТУТ ПРОБЛЕМ ПЕРЕДАЧИ ИНФОРМАЦИИ ИМ. А.А. ХАРКЕВИЧА РАН,1,os_positive,llm,0.5680,1,,1,reused
os000657,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""АРЕНДОФФ""",LIMITED LIABILITY COMPANY ARENDOFF,1,os_positive,auto_reject,0.0000,,,0,
os000658,"Товариство з обмеженою відповідальністю ""Газпром Видобування Уренгой""","GAZPROM DOBYCHA KUZNETSK, OOO",0,os_negative,auto_reject,0.0000,,,0,
os000659,HAMRAHAN PISHRO TEJARAT TRADING COMPANY,Hamrahan Pishro Tejarat Trading Company,1,os_positive,auto_accept,1.0000,,,1,
os000660,CENTRAL MILITARY COMMISSION OF THE WORKERS’ PARTY OF KOREA (CMC),CENTRAL MILITARY COMMISSION OF THE WORKERS’ PARTY OF KOREA (CMC),1,os_positive,auto_accept,1.0000,,,1,
os000661,OTKRITIE BROKER GROUP,アトクリチエ,0,os_negative,auto_reject,0.0000,,,0,
os000662,AMMUNITION AND METALLURGY INDUSTRIES GROUP,AMMUNITION AND METALLURGY INDUSTRIES GROUP (AMIG),1,os_positive,llm,0.9130,1,,1,reused
os000663,"ТОВАРИСТВО З ОБМЕЖЕНОЮ ВІДПОВІДАЛЬНІСТЮ ""НАУКОВО-ТЕХНІЧНИЙ ЦЕНТР МЕТРОТЕК""",OOO Nauchno-Tekhnicheskii Tsentr Metrotek,1,os_positive,auto_reject,0.0000,,,0,
os000664,ALI ABDULLAH ALHAY,ALI ABDULLAH ALHAY,1,os_positive,auto_accept,1.0000,,,1,
os000665,"Первинна профспілкова організація державної наукової установи ""Інститут порошкової металургії імені академіка О.В.Романа""",Державне науково-виробниче об’єднання порошкової металургії,1,os_positive,llm,0.5243,0,,0,reused
os000666,"ПП ""ГАСІК""",Company,1,os_positive,auto_reject,0.0000,,,0,
os000667,LIMITED LIABILITY COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT,"OOO ""VO Technopromexport"" (OOO ""VO TPE"")",0,os_negative,llm,0.3545,1,,1,reused
os000668,Icg Fmc Limited,Icg Fmc Limited,1,os_positive,auto_accept,1.0000,,,1,
os000669,HIZBUL MUJAHIDEEN,Al-Shabaab,0,os_negative,auto_reject,0.0058,,,0,
os000670,"Gazprom Invest, OOO","GAZPROM INVEST, OOO",0,os_negative,auto_accept,1.0000,,,1,
os000671,EMPRESA CONSTRUCTORA GAMI S.R.L.,Company,1,os_positive,auto_reject,0.0567,,,0,
os000672,Aktsionernoe Obshchestvo Torgovo-Finansovaya Kompaniya KAMAZ,KAMAZ Publicly Traded Company,1,os_positive,llm,0.1536,0,,0,reused
os000673,PRESIDENCY OF DEFENSE INDUSTRIES,IACI,0,os_negative,auto_reject,0.0078,,,0,
os000674,Joint Stock Company Reductor - PM,株式会社リダクター・PM,1,os_positive,llm,0.1650,1,,1,reused
os000675,"JSC ""Bashkir Production Association ""Progress""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАШКИРСКОЕ ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""ПРОГРЕСС""",1,os_positive,auto_reject,0.0000,,,0,
os000676,Tinkoff Bank,Société par actions Tinkoff Bank,1,os_positive,llm,0.7034,1,,1,reused
os000677,Pro-Gain Group Corporation,Pro-Gain Group Corporation,1,os_positive,auto_accept,1.0000,,,1,
os000678,Syrian Military Intelligence BRANCH 227 - AL MINTAQA BRANCH,SYRIAN MILITARY INTELLIGENCE BRANCH 216,0,os_negative,llm,0.7095,0,,0,reused
os000679,Kambiz Nabizadeh and Partners Exchange,KAMBIZ NABIZADEH AND PARTNERS EXCHANGE,1,os_positive,auto_accept,1.0000,,,1,
os000680,BUNYAN DAMASCUS PRIVATE JOINT STOCK COMPANY,Bunyan Damascus Private Joint Stock Company,1,os_positive,auto_accept,1.0000,,,1,
os000681,OSTEC-EC LTD,Ostec-Test Ltd,0,os_negative,llm,0.6722,0,,0,reused
os000682,"Товариство з обмеженою відповідальністю ""Ангстрем""","Товариство з обмеженою відповідальністю ""Ангстрем""",1,os_positive,auto_accept,1.0000,,,1,
os000683,Africada Airways,Mahan Air,0,os_negative,llm,0.1144,0,,0,reused
os000684,УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЮЖНОМУ ВОЕННОМУ ОКРУГУ,УПРАВЛЕНИЕ ФЕДЕРАЛЬНОЙ СЛУЖБЫ БЕЗОПАСНОСТИ РОССИЙСКОЙ ФЕДЕРАЦИИ ПО ЮЖНОМУ ВОЕННОМУ ОКРУГУ,1,os_positive,auto_accept,1.0000,,,1,
os000685,Shahid Bakeri Industrial Group (SBIG),Shahid Bakeri Industrial Group (SBIG),1,os_positive,auto_accept,1.0000,,,1,
os000686,"Товариство з обмеженою відповідальністю ""ПСБ Лізинг""",PSB LIZING OOO,1,os_positive,auto_reject,0.0000,,,0,
os000687,Cargo Link Petroleum Logistics Co. Ltd.,Cargo Link Petroleum Logistics Company Ltd,1,os_positive,auto_accept,1.0000,,,1,
os000688,GIE KERMAN AVIATION,Mahan Air,0,os_negative,auto_reject,0.0610,,,0,
os000689,Sberbank,Sberbank,0,os_negative,auto_accept,1.0000,,,1,
os000690,Atviroji akcinė bendrovė „HOTEL PLANETA“,Open Joint Stock Company “Belshina”,0,os_negative,auto_reject,0.0372,,,0,
os000691,"Акционерное общество ""Судостроительный завод имени Б.Е.Бутомы""","ВІДКРИТЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""СУДНОБУДІВНИЙ ЗАВОД ""ЗАЛІВ""",0,os_negative,llm,0.2551,0,,0,reused
os000692,"Акционерное общество ""Внешнеэкономическое объединение ""Станкоимпорт""",OTKRYTOE AKTSIONERNOE OBSHCHESTVO VNESHNEEKONOMICHESKOE OBEDINENIE STANKOIMPORT,1,os_positive,auto_reject,0.0000,,,0,
os000693,SYRIAN ARAB AIRLINES,SYRIAN ARAB AIRLINES,1,os_positive,auto_accept,1.0000,,,1,
os000694,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""356 АВИАЦИОННЫЙ РЕМОНТНЫЙ ЗАВОД""",Joint Stock Company 356 Aircraft Repair Plant,1,os_positive,llm,0.2052,1,,1,reused
os000695,"ZHONGTAI CONSTRUCTION GROUP HOLDING CO., LTD.",HK Louisecig Technology Co. Limited,0,os_negative,auto_reject,0.0000,,,0,
os000696,Kurdistan Workers' Party (PKK),Parti des travailleurs du Kurdistan,1,os_positive,llm,0.3996,1,,1,reused
os000697,"Asia Communications Co., Ltd",ASIA COMMUNICATIONS CO. LTD,1,os_positive,auto_accept,1.0000,,,1,
os000698,Федеральна державна бюджетна установа науки Інститут теоретичної фізики ім. Л.Д. Ландау Російської академії наук,Федеральна державна бюджетна установа науки Фізико-технологічний інститут імені К.А. Валієва Російської академії наук,0,os_negative,llm,0.7492,0,,0,reused
os000699,"JSC ""Oboronenergo""",JSC Oboronenergo,1,os_positive,auto_accept,1.0000,,,1,
os000700,Závod námořního průmyslu,Marine Industries,1,os_positive,auto_reject,0.0000,,,0,
os000701,民間軍事会社ワグナー,grupa Vagner,1,os_positive,auto_reject,0.0000,,,0,
os000702,Санкт-Петербургский политехнический университет Петра Великого,САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МОРСКОЙ ТЕХНИЧЕСКИЙ УНИВЕРСИТЕТ,0,os_negative,llm,0.6909,0,,0,reused
os000703,Ayersrock Incorporation Limited,AYERSROCK INCORPORATION LIMITED,1,os_positive,auto_accept,1.0000,,,1,
os000704,MINISTRY OF PEOPLE'S SECURITY CORRECTIONAL BUREAU,MINISTRY OF STATE SECURITY PRISONS BUREAU,0,os_negative,llm,0.5884,0,,0,reused
os000705,KOHAS AG,Kohas AG,1,os_positive,auto_accept,1.0000,,,1,
os000706,"Товариство з обмеженою відповідальністю ""Т-Дата""","Limited liability company ""T-Data""",1,os_positive,auto_reject,0.0000,,,0,
os000707,"AUDITORÍA, CONTADURÍA, ASESORÍA LEGAL Y FISCAL S. DE R. L.","AUDICONFI-Auditoria, Contaduria, Asesoria Legal y Fiscal Sociedad de Responsabilidad Limitada",1,os_positive,llm,0.7475,1,,1,reused
os000708,Oplot battalion,Zarya battalion,0,os_negative,llm,0.5341,0,,0,reused
os000709,"Общество с ограниченной ответственностью ""Ирбис-5""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИРБИС-5""",1,os_positive,auto_accept,1.0000,,,1,
os000710,THAI SON TRAFFIC WORK CONSTRUCTION JSC,THAI SON TRAFFIC WORK CONSTRUCTION JSC (formerly Hang An Group JSC),1,os_positive,llm,0.8285,1,,1,reused
os000711,General Bureau of Atomic Energy (GBAE),General Bureau of Atomic Energy (GBAE),1,os_positive,auto_accept,1.0000,,,1,
os000712,אל חרמין סניף אתיופיה,AL-HARAMAIN: ETHIOPIA BRANCH,1,os_positive,auto_reject,0.0000,,,0,
os000713,Konstern Granit Elektron JSC,Concern Granit-Electron JSC,1,os_positive,llm,0.6059,1,,1,reused
os000714,«Фентекс Пропертіс Лтд»,Company,1,os_positive,auto_reject,0.0000,,,0,
os000715,"Акціонерне товариство ""Албашський елеватор""","ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""КРЫЛОВСКИЙ ЭЛЕВАТОР""",0,os_negative,llm,0.3021,0,,0,reused
os000716,ORIENTAL REVIEW,ORIENTAL REVIEW,1,os_positive,auto_accept,1.0000,,,1,
os000717,MASHAD INTEGRATED AND INVESTMENT CO. LIMITED,Mashad Integrated and Investment Co. Limited,1,os_positive,auto_accept,1.0000,,,1,
os000718,"Открытое акционерное общество ""Малороссийский элеватор""","LADOZHSKI ELEVATOR, OAO",0,os_negative,auto_reject,0.0000,,,0,
os000719,twelfth ocean gmbh & co. kg,eleventh ocean gmbh & co. kg,0,os_negative,llm,0.4307,0,,0,reused
os000720,ADORABELLA AG,Company,0,os_negative,auto_reject,0.0000,,,0,
os000721,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""УПРАВЛЯЮЩАЯ КОМПАНИЯ ""МИР ФИНАНСОВ""","Общество с ограниченной ответственностью ""Управляющая компания ""Мир Финансов""",1,os_positive,auto_accept,1.0000,,,1,
os000722,ORIENTAL OIL KISH,Oriental Oil Kish,1,os_positive,auto_accept,1.0000,,,1,
os000723,HAJI KHAIRULLAH HAJI SATTAR MONEY EXCHANGE,εμπορική εταιρεία Rushaan,0,os_negative,auto_reject,0.0132,,,0,
os000724,Rzhanov Institute of Semiconductor Physics Siberian Branch of Russian Academy of Sciences,Federal Research Center Boreskov Institute of Catalysis,0,os_negative,llm,0.1830,0,,0,reused
os000725,"Limited Liability Company ""Kerch seaport"" / ""Kamysh-Burun""",Sevastopol commercial seaport,0,os_negative,llm,0.2558,0,,0,reused
os000726,TradeXBank AG,Sberbank,0,os_negative,llm,0.1838,0,,0,reused
os000727,GHADIR MAZANDARAN ELECTRICITY AND ENERGY GENERATION,ARJAN ELECTRICITY AND ENERGY GENERATION MANAGEMENT,0,os_negative,llm,0.6188,0,,0,reused
os000728,KOREA ANSAN SHIPPING COMPANY,KOREA ANSAN SHIPPING COMPANY,1,os_positive,auto_accept,1.0000,,,1,
os000729,Tenth Ocean GmbH & CO. KG,First Ocean GmbH & Co. KG,0,os_negative,llm,0.4990,0,,0,reused
os000730,STARS COMMUNICATIONS OFFSHORE SAL,Overseas Petroleum Trading,0,os_negative,auto_reject,0.0221,,,0,
os000731,Deuxième Comité économique,"Islami Pärandi Taaselustamise Ühing Aafrika Mandril, Jamia Ihya Ul Turath",0,os_negative,auto_reject,0.0200,,,0,
os000732,Bank Rossiya,"['Yuzhny Proyect', 'Rossiya bank']",1,os_positive,llm,0.5620,1,,1,reused
os000733,Linburg Industries LTD.,Ya Mahdi Industries Group,0,os_negative,llm,0.4096,0,,0,reused
os000734,AL-QAIDA IN IRAQ,AL-QAIDA,0,os_negative,llm,0.7574,0,,0,reused
os000735,TANCHON COMMERCIAL BANK,タンチョン・コマーシャル・バンク,1,os_positive,auto_reject,0.0000,,,0,
os000736,Daedong Credit Bank (DCB),Dae-Dong Credit Bank,1,os_positive,llm,0.7197,1,,1,reused
os000737,"Товариство з обмеженою відповідальністю ""Науково-виробниче об'єднання ""Іжевські безпілотні системи""",Izmash Unmanned Systems,1,os_positive,auto_reject,0.0000,,,0,
os000738,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ УХТА""","GAZPROM TRANSGAZ UKHTA, OOO",0,os_negative,auto_reject,0.0000,,,0,
os000739,GRANDEUR GENERAL TRADING FZE,Grandeur General Trading FZE,1,os_positive,auto_accept,1.0000,,,1,
os000740,AL WASEL AND BABEL GENERAL TRADING LLC,Al Wasel and Babel General Trading LLC,1,os_positive,auto_accept,1.0000,,,1,
