pair_id,name_a,name_b,label,pair_type,route,baseline_score,llm_same,llm_confidence,final_pred,source
os001373,State Machine Building Design Bureau Raduga Bereznya,Research and Production Corporation Konstruktorskoye Byuro Mashynostroyeniya Joint Stock Company,0,os_negative,llm,0.4194,0,,0,reused
os001374,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОНЦЕРН ""РАДИОТЕХНИЧЕСКИЕ И ИНФОРМАЦИОННЫЕ СИСТЕМЫ""",INFORMATION SYSTEMS IRAN,0,os_negative,llm,0.3003,0,0.97,0,new
os001375,"Акціонерне товариство ""Радіоавіоніка""",OAO Radioavionika,1,os_positive,llm,0.6482,1,,1,reused
os001376,Товариство з обмеженою відповідальністю «Мегаліст-Таганрог»,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""МЕГАЛИСТ-ТАГАНРОГ""",1,os_positive,llm,0.8771,1,,1,reused
os001377,NPO Electronic Systems,JSC NPO High Precision Systems,0,os_negative,llm,0.6921,0,,0,reused
os001378,KOREA MINING DEVELOPMENT TRADING CORPORATION,コリア・マイニング・デベロップメント・トレーディング・コーポレーション,1,os_positive,llm,0.6771,1,,1,reused
os001379,FOURTEENTH OCEAN GMBH & CO. KG,FIRST OCEAN GMBH & CO KG,0,os_negative,llm,0.8411,0,,0,reused
os001380,TUÂN Lu’u Ðù’c,"TUAN, Luu Duc",1,os_positive,llm,0.7966,1,,1,reused
os001381,Ministeru tad-Difiża,Syrian National Security Bureau,0,os_negative,llm,0.1351,0,,0,reused
os001382,KOREA RYONHA MACHINERY JOINT VENTURE CORPORATION,Korea Ryonha Machinery Joint Venture Corporation,1,os_positive,llm,0.9026,1,0.99,1,new
os001383,"Gazprom Transgaz Nizhni Novgorod, OOO","Gazprom Transgaz Stavropol, OOO",0,os_negative,llm,0.8415,0,,0,reused
os001384,RAMOR GROUP,Multimat lc ve Dis Ticaret Pazarlama Limited Sirketi,0,os_negative,llm,0.1885,0,,0,reused
os001385,AL NASER WINGS AIRLINES,Mahan Air,0,os_negative,llm,0.3734,0,,0,reused
os001386,FIRST OCEAN ADMINISTRATION GMBH,Company,0,os_negative,auto_reject,0.0548,,,0,
os001387,Company,DIDESSAR LIMITED,1,os_positive,llm,0.1134,0,0.99,0,new
os001388,"Gazprom Dobycha Urengoi, OOO","GAZPROM DOBYCHA YAMBURG, OOO",0,os_negative,llm,0.7724,0,,0,reused
os001389,AL-KAWTHAR MONEY EXCHANGE,AL-KAWTHAR MONEY EXCHANGE,1,os_positive,auto_accept,1.0000,,,1,
os001390,Russian Imperial Legion,Russian Imperial Movement,1,os_positive,llm,0.8651,0,,0,reused
os001391,Békét a Luhanszki Régiónak,Peace to Luhansk Region,1,os_positive,llm,0.8434,1,,1,reused
os001392,AFGHAN SUPPORT COMMITTEE (ASC),Afghan Support Committee (ASC),1,os_positive,llm,0.7670,1,1.0,1,new
os001393,Фламель Лтд,Company,1,os_positive,auto_reject,0.0349,,,0,
os001394,"Акціонерне товариство ""Науково-дослідний інститут ""Вектор""",Scientific Research Institute NII Submikron,0,os_negative,llm,0.3970,0,,0,reused
os001395,Sabiedriskā kustība “Free Donbass”,Free Donbass,0,os_negative,llm,0.9028,1,,1,reused
os001396,JAMAAH ANSHARUT DAULAH,JAMAAH ANSHARUT DAULAH,1,os_positive,auto_accept,1.0000,,,1,
os001397,ISLAMIC STATE IN IRAQ AND THE LEVANT- LIBYA,ISLAMIC STATE OF IRAQ AND THE LEVANT (ISIS),0,os_negative,llm,0.9209,0,,0,reused
os001398,KOREA PUGANG TRADING CORPORATION,Korea Ryonbong General Corporation,0,os_negative,llm,0.7016,0,,0,reused
os001399,Pouya Air,Pouya Air,1,os_positive,auto_accept,1.0000,,,1,
os001400,ПАО «Полюс»,Public Joint Stock Company Polyus,1,os_positive,llm,0.5811,1,,1,reused
os001401,RAMAK,Ramak Constructions Co.,1,os_positive,llm,0.5399,1,,1,reused
os001402,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""ВЯТСКОЕ МАШИНОСТРОИТЕЛЬНОЕ ПРЕДПРИЯТИЕ ""АВИТЕК""",Joint Stock Company Vyatskoye Mashinostroitelnoye Predpriyatiye Avitek,1,os_positive,llm,0.6514,1,,1,reused
os001403,"Государственное унитарное предприятие Республики Крым ""Крымгеология""",チョルノモルネフチガス(チョルノモルネフテガス)社,0,os_negative,llm,0.4420,0,0.95,0,new
os001404,LINKS ALLEN SARL,Links Allen SARL,1,os_positive,llm,0.9014,1,1.0,1,new
os001405,株式会社中央海洋設計局アルマズ,株式会社サンクトペテルブルク海洋機械製造局マラカイト,0,os_negative,llm,0.3570,0,,0,reused
os001406,Parus-Ukraine Limited Liability Company (Representative Office in Ukraine),"ТОВ ""ПАРУС-ЗАХІД""",0,os_negative,llm,0.6172,0,,0,reused
os001407,Islamic State in Iraq and the Levant - Yemen,Islamic State in Iraq and the Levant – Libya,0,os_negative,llm,0.9144,0,,0,reused
os001408,Free Donbass,Donetsk Republic,0,os_negative,llm,0.4639,0,,0,reused
os001409,AKTSIONERNOE OBSHCHESTVO NAUCHNO-PROIZVODSTVENNOE OBEDINENIE OPTIKA,Asociación Científica y de Producción JSC A.N. Ganichev (“SPLAV”),0,os_negative,llm,0.2042,0,,0,reused
os001410,Kerch Fish Port,Feodosia Trade Port,0,os_negative,llm,0.4290,0,,0,reused
os001411,Abu Sayyaf Group,ABU SAYYAF GROUP,1,os_positive,llm,0.7958,1,1.0,1,new
os001412,"Закрите акціонерне товариство ""Мультимедіа холдинг""","ЗАО ""Мультимедиа холдинг""",1,os_positive,llm,0.8791,1,,1,reused
os001413,Al-Ashtar Brigades (AAB),Abdallah Azzam Brigades (AAB),0,os_negative,llm,0.8412,0,,0,reused
os001414,Army of the Southeast,Army of the Southeast,1,os_positive,auto_accept,1.0000,,,1,
os001415,アル・カーイダ,THE ORGANIZATION OF AL-QAIDA IN THE ISLAMIC MAGHREB,0,os_negative,llm,0.4850,0,0.95,0,new
os001416,КОРИА ЮЧОН ШИППИНГ КО ЛТД,Korea Achim Shipping Co,0,os_negative,llm,0.5096,0,,0,reused
os001417,Mouvement pour l’Unification et le Jihad en Afrique de l’Ouest,Movement for Oneness and Jihad in West Africa (MOJWA),1,os_positive,llm,0.8567,1,,1,reused
os001418,"Відкрите акціонерне товариство ""Степнянський елеватор""","MALOROSSISKI ELEVATOR, OAO",0,os_negative,llm,0.2489,0,,0,reused
os001419,Hamsho Trading,Hamcho International,1,os_positive,llm,0.6351,1,,1,reused
os001420,riigiettevõte „Sparkling wine plant „Novy Svet““,Factory of sparkling wine Novy Svet,1,os_positive,llm,0.6874,1,,1,reused
os001421,UNICUM TRADE OY,Company,0,os_negative,auto_reject,0.0000,,,0,
os001422,COMITE' DE BIENFAISANCE ET DE SECOURS AUX PALESTINIENS,Association de Secours Palestinien,0,os_negative,llm,0.5458,0,,0,reused
os001423,"Товариство з обмеженою відповідальністю ""РН-аеро""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""РН-АЭРО""",1,os_positive,llm,0.7916,1,,1,reused
os001424,ALMACEN ELECTRO SONY STAR,ALMACEN ELECTRO SONY STAR,1,os_positive,auto_accept,1.0000,,,1,
os001425,"Liittovaltion rahoittama tiede- ja tutkimuslaitos ”Venäjän kansallinen viininviljelyn ja viininvalmistuksen tieteellinen tutkimuslaitos ’Magaratš’, Venäjän tiedeakatemia”","Joint-stock company ""Production-Agrarian Union ‘Massandra’""",0,os_negative,llm,0.2244,0,,0,reused
os001426,SNGB AO,"Акционерное общество ""Сургутнефтегазбанк""",0,os_negative,llm,0.5185,1,,1,reused
os001427,"AIRCRAFT, AVIONICS, PARTS & SUPPORT LTD.","Aircraft, Avionics, Parts & Support Ltd.",0,os_negative,llm,0.8212,1,1.0,1,new
os001428,ARTVIN MARITIME AND TRADE LIMITED COMPANY,Artvin Maritime and Trade Limited Company,1,os_positive,llm,0.9220,1,1.0,1,new
os001429,"Акціонерне товариство ""Наукововиробниче об'єднання ""Курганприлад""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ПРОИЗВОДСТВЕННОЕ ОБЪЕДИНЕНИЕ ""КУРГАНПРИБОР""",1,os_positive,llm,0.8124,1,,1,reused
os001430,ANSAR AL CHARIA BENGHAZI,אנצאר אלשריעה בנגאזי,1,os_positive,llm,0.6870,1,,1,reused
os001431,Акціонерне товариство «Данон Росія»,"Акционерное общество ""ДАНОН РОССИЯ""",1,os_positive,llm,0.8728,1,,1,reused
os001432,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""СТРОЙГАЗМОНТАЖ""",Stroygazmontazh Most OOO (SGM-Most OOO),0,os_negative,llm,0.6728,0,,0,reused
os001433,Syrian Ministry of Interior,Ministerstvo vnútra,1,os_positive,llm,0.6652,0,,0,reused
os001434,Invesco Asset Management Limited,Invesco Asset Management Limited,1,os_positive,auto_accept,1.0000,,,1,
os001435,Takozvana ‚Luhanska narodna republika’,"So-called ""Luhansk Guard""",0,os_negative,llm,0.4001,0,,0,reused
os001436,United Aircraft Corporation,Joint Stock Company United Engine Corporation,0,os_negative,llm,0.4417,0,,0,reused
os001437,NORD GOLD PLC,Nord Gold Plc,1,os_positive,llm,0.9427,1,1.0,1,new
os001438,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVO-VYATKA,OTKRYTOE AKTSIONERNOE OBSHCHESTVO NOVO-VYATKA,0,os_negative,auto_accept,1.0000,,,1,
os001439,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ВЭБ ИНЖИНИРИНГ""",Vnesheconombank,0,os_negative,llm,0.3771,0,,0,reused
os001440,BANK BELVEB OJSC,Адкрытае акцыянернае таварыства «Белзнешэканамбанк»,1,os_positive,llm,0.6861,1,,1,reused
os001441,KOMSOMOLSK-ON-AMUR AVIATION PLANT,Komsomolsk-on-Amur Aviation Plant,1,os_positive,llm,0.8580,1,1.0,1,new
os001442,Expert Partners,Expert Partners,1,os_positive,auto_accept,1.0000,,,1,
os001443,OPUS ENERGY TRADING LLC,Opus Energy Trading LLC,1,os_positive,llm,0.7993,1,1.0,1,new
os001444,"Товариство з обмеженою відповідальністю ""Газпром Трансгаз Саратов""","GAZPROM TRANSGAZ TOMSK, OOO",0,os_negative,llm,0.7479,0,,0,reused
os001445,PUBLIC JOINT STOCK COMPANY NOVOROSSIYSK COMMERCIAL SEA PORT,Kerch Trade Port,0,os_negative,llm,0.4415,0,,0,reused
os001446,SBERBANK (SWITZERLAND) AG,Company,0,os_negative,auto_reject,0.0000,,,0,
os001447,HARAKAT UL-JIHAD-I-ISLAMI/BANGLADESH,HARAKAT UL-JIHAD-I-ISLAMI/BANGLADESH,1,os_positive,auto_accept,1.0000,,,1,
os001448,"Акціонерне товариство ""Сучасні безпровідні технології""",SOVREMENNYE TEKHNOLOGII LIMITED LIABILITY COMPANY,0,os_negative,llm,0.3010,0,,0,reused
os001449,KOREA KUMSAN TRADING CORPORATION,Korea Hyoksin Trading Corporation,0,os_negative,llm,0.7641,0,,0,reused
os001450,"Joint-stock company Sparkling wine plant ""Novy Svet""",Chernomorneftegaz,0,os_negative,llm,0.3304,0,,0,reused
os001451,MOTO-ID S.A.,MOTO-ID S.A.(Reg. No.: B171868),1,os_positive,llm,0.9475,1,,1,reused
os001452,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ БЮДЖЕТНОЕ УЧРЕЖДЕНИЕ НАУКИ ""ВСЕРОССИЙСКИЙ НАЦИОНАЛЬНЫЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ВИНОГРАДАРСТВА И ВИНОДЕЛИЯ ""МАГАРАЧ"" РАН""",Factory of sparkling wine Novy Svet,0,os_negative,llm,0.3349,0,,0,reused
os001453,Korea Samma SHPG CO,KOREA SAMMA SHIPPING CO,0,os_negative,llm,0.7473,1,,1,reused
os001454,KOREA KWANGSONG TRADING CORPORATION,Korea Ryongwang Trading Corporation,0,os_negative,llm,0.8845,0,,0,reused
os001455,Scientific-Production Enterprise “Svyaz”,Aktsionernoe Obshchestvo Nauchno Proizvodstvennoe Predpriyatie Svyaz,1,os_positive,llm,0.4112,1,,1,reused
os001456,Scientific Research Institute NII Submikron,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ВСЕРОССИЙСКИЙ НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ АВИАЦИОННЫХ МАТЕРИАЛОВ""",0,os_negative,llm,0.5876,0,,0,reused
os001457,KOREA MYONGDOK SHIPPING CO,Korea Yujong Shipping Co Ltd,0,os_negative,llm,0.8236,0,,0,reused
os001458,ФЕДЕРАЛЬНАЯ СЛУЖБА ВОЙСК НАЦИОНАЛЬНОЙ ГВАРДИИ,National Wealth Fund of the Russian Federation,0,os_negative,llm,0.4545,0,,0,reused
os001459,"АКЦИОНЕРНОЕ ОБЩЕСТВО ""КОНЦЕРН ""МОРИНФОРМСИСТЕМА - АГАТ""",Morinformsystem Agat JSC,1,os_positive,llm,0.4816,1,,1,reused
os001460,New People’s Army/Communist Party of the Philippines,Revolutionary People’s Liberation Party/Front,0,os_negative,llm,0.5364,0,,0,reused
os001461,Міністерство оборони Республіки Білорусь,Ministry of Defense Logistics Export,0,os_negative,llm,0.4151,0,0.95,0,new
os001462,HAJI BASIR AND ZARJMIL COMPANY HAWALA,HAJI BASIR AND ZARJMIL COMPANY HAWALA,1,os_positive,auto_accept,1.0000,,,1,
os001463,AL-HARAMAIN: ALBANIA BRANCH,Al-Haramain: Albania Branch,1,os_positive,llm,0.6837,1,1.0,1,new
os001464,Syrian National Security Bureau,Syrian National Security Bureau,0,os_negative,auto_accept,1.0000,,,1,
os001465,"Філія Державного унітарного підприємства ""Республіки Крим"" ""Кримські морські порти"" ""Керченський торговельний порт""",CRIMEAN PORTS,0,os_negative,llm,0.3413,0,,0,reused
os001466,Iran Air,Iran Air,1,os_positive,auto_accept,1.0000,,,1,
os001467,JOINT STOCK COMPANY ALMAZ-ANTEY AIR DEFENSE CONCERN MAIN SYSTEM DESIGN BUREAU NAMED BY ACADEMICIAN A.A. RASPLETIN,Almaz-Antey,1,os_positive,llm,0.3589,0,,0,reused
os001468,SBERBANK,Sberbank,0,os_negative,llm,0.9220,1,1.0,1,new
os001469,LIMITED LIABILITY COMPANY FOREIGN ECONOMIC ASSOCIATION TECHNOPROMEXPORT,"OAO ""VO Technopromexport"" (OAO ""VO TPE"")",0,os_negative,llm,0.4131,1,,1,reused
os001470,MAKIN,Makin,1,os_positive,llm,0.7793,1,1.0,1,new
os001471,Békét a Luhanszki Régiónak,Sabiedriska kustība “Donetsk Republic”,0,os_negative,llm,0.2169,0,0.97,0,new
os001472,SYRIAN ARAB AIRLINES,SYRIAN ARAB AIRLINES,1,os_positive,auto_accept,1.0000,,,1,
os001473,BANDAR IMAM KHARAZMI PETROCHEMICAL COMPANY,BANDAR IMAM ABNIROO PETROCHEMICAL COMPANY,0,os_negative,llm,0.8451,0,,0,reused
os001474,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""НАУЧНО-ИССЛЕДОВАТЕЛЬСКИЙ ИНСТИТУТ ""ФЕРРИТ-ДОМЕН""",Scientific And Research Institute Ferrit Domen,1,os_positive,llm,0.4621,1,,1,reused
os001475,"ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ УНИТАРНОЕ ПРЕДПРИЯТИЕ ""ГЛАВНОЕ ВОЕННО-СТРОИТЕЛЬНОЕ УПРАВЛЕНИЕ №14""",The Main Directorate of the General Staff of the Armed Forces of the Russian Federation,0,os_negative,llm,0.4745,0,,0,reused
os001476,JANNAT OSHIKLARI,JANNAT OSHIKLARI,1,os_positive,auto_accept,1.0000,,,1,
os001477,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ОТКРЫТИЕ ТРЕЙДИНГ""","Общество с ограниченной ответственностью ""ОТКРЫТИЕ Трейдинг""",1,os_positive,llm,0.7938,1,0.97,1,new
os001478,GLOBAL PORTS INVESTMENTS PLC,GLOBAL PORTS INVESTMENTS PLC,1,os_positive,auto_accept,1.0000,,,1,
os001479,AL-HARAMAIN : Afghanistan Branch,Al-Haramain: Bangladesh Branch,0,os_negative,llm,0.7239,0,,0,reused
os001480,JAMA'ATU AHLIS SUNNA LIDDA'AWATI WAL-JIHAD,Jama'atu Ahlis Sunna Lidda'Awati Wal-Jihad,1,os_positive,llm,0.8222,1,1.0,1,new
os001481,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БАНК УРАЛСИБ"".",PUBLIC JOINT STOCK COMPANY BANK URALSIB,1,os_positive,llm,0.6696,1,,1,reused
os001482,JAMAAH ANSHARUT DAULAH,Jamaah Ansharut Daulah,1,os_positive,llm,0.8867,1,1.0,1,new
os001483,STATE ENTERPRISE SEVASTOPOL SEA TRADING PORT,State Enterprise Evpatoria Sea Commercial Port,0,os_negative,llm,0.7266,0,,0,reused
os001484,Sheikh Baha'i Science and Technology Research Center,DEFENSE TECHNOLOGY AND SCIENCE RESEARCH CENTER (DTSRC),0,os_negative,llm,0.5377,0,,0,reused
os001485,"ДОЧЕРНЕЕ ХОЗЯЙСТВЕННОЕ ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ПРОИЗВОДСТАО ЖЕЛЕЗНОДОРОЖНОЙ АВТОМАТИКИ ""ЛОКОМОТИВ""",THE PLANAR COMPANY,1,os_positive,llm,0.1346,0,0.97,0,new
os001486,"NO.7 BRANCH OF ZHEJIANG HYDRO & POWER CONSTRUCTION GROUP CO., LTD.","Luannan Branch of Zhejiang Hydro & Power Construction Group Co., Ltd.",0,os_negative,llm,0.7083,0,,0,reused
os001487,Public Joint Stock Company Gazprom,Public Joint Stock Company Gazprom Neft,0,os_negative,llm,0.9243,0,,0,reused
os001488,"Try Pheap Import Export Co., Ltd.",Company,0,os_negative,llm,0.1160,0,0.99,0,new
os001489,Company,FRANKLIN TEMPLETON INVESTMENT MANAGEMENT LIMITED,1,os_positive,auto_reject,0.0000,,,0,
os001490,ELEVENTH OCEAN ADMINISTRATION GMBH,Seventh Ocean Administration GmbH,0,os_negative,llm,0.4785,0,,0,reused
os001491,"Товариство з обмеженою відповідальністю ""Юніформ ательє""",Общество с ограниченной ответственностью “Юниформ ателье”,0,os_negative,llm,0.9222,1,,1,reused
os001492,ANSAR AL-SHARI’A IN TUNISIA (AAS-T),أنصار الشريعة (اليمن),0,os_negative,llm,0.4844,0,,0,reused
os001493,twelfth ocean gmbh & co. kg,Sixteenth Ocean Administration GmbH,0,os_negative,llm,0.4348,0,,0,reused
os001494,Korean Ryengwang Trading Corporation,Korea Ryongwang Trading Corporation,0,os_negative,llm,0.9307,1,,1,reused
os001495,"АКЦІОНЕРНЕ ТОВАРИСТВО ""ТОРГОВЕЛЬНО-ФІНАНСОВА КОМПАНІЯ ""КАМАЗ""",JSC ROSOBORONEXPORT,0,os_negative,llm,0.1488,0,,0,reused
os001496,BANDAR IMAM KHARAZMI PETROCHEMICAL COMPANY,BANDAR IMAM BESPARAN PETROCHEMICAL COMPANY,0,os_negative,llm,0.8592,0,,0,reused
os001497,LIMITED LIABILITY COMPANY SBERBANK CAPITAL,Sberbank,0,os_negative,llm,0.6247,0,,0,reused
os001498,Russian National Commercial Bank,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""БЕЛШИНА""",0,os_negative,llm,0.2939,0,,0,reused
os001499,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""АЧИНСКИЙ НЕФТЕПЕРЕРАБАТЫВАЮЩИЙ ЗАВОД ВОСТОЧНОЙ НЕФТЯНОЙ КОМПАНИИ""",OJSC ACHINSK REFINERY,0,os_negative,llm,0.3523,1,,1,reused
os001500,РБ Консалтинг Лимитед,RB HOLDING LIMITED,0,os_negative,llm,0.5448,0,0.8,0,new
os001501,КОРЕЙСКАЯ КОРПОРАЦИЯ ПО ИМПОРТУ СЛОЖНОГО ОБОРУДОВАНИЯ,Korea Complex Equipment Import Corporation,1,os_positive,llm,0.6517,1,0.97,1,new
os001502,Design Bureau of Special Machine Building,JSC Machine Building Design Bureau,0,os_negative,llm,0.8590,0,,0,reused
os001503,"Открытое акционерное общество ""Албашский элеватор""","MALOROSSISKI ELEVATOR, OAO",0,os_negative,llm,0.4107,0,,0,reused
os001504,Company,BPS-Sberbank OJSC,0,os_negative,auto_reject,0.0000,,,0,
os001505,VTB BANK (AUSTRIA) AG,VTB Bank (Europe) SE,0,os_negative,llm,0.8725,0,,0,reused
os001506,ISIL-LIBYA,Islamic State in Iraq and the Levant – Libya,1,os_positive,llm,0.7427,1,,1,reused
os001507,"Акціонерне товариство ""Уманський елеватор"" (Акционерное общество ""Уманский элеватор""","KRYLOVSKI ELEVATOR, OAO",0,os_negative,llm,0.3045,0,0.97,0,new
os001508,"Общество с ограниченной ответственностью ""Газпром Трансгаз Волгоград""","Общество с ограниченной ответственностью ""Газпром Трансгаз Саратов"")",0,os_negative,llm,0.9291,0,,0,reused
os001509,"Акціонерне товариство ""Сучасні безпровідні технології""",SOVREMENNYE TEKHNOLOGII LIMITED LIABILITY COMPANY,0,os_negative,llm,0.3010,0,,0,reused
os001510,"Відкрите акціонерне товариство ""Велічковський елеватор""",Malorossiysky Elevator Open Joint-Stock Company,0,os_negative,llm,0.4295,0,,0,reused
os001511,KOREA KUMSAN TRADING CORPORATION,Korea Kumryong Trading Corporation,0,os_negative,llm,0.8342,0,,0,reused
os001512,"Публічне акціонерне товариство ""Банк ВТБ 24""",Банк ВТБ 24 (публичное акционерное общество),1,os_positive,auto_accept,0.9866,,,1,
os001513,Korea Ryonbong General Corporation,Korea Rungrado General Trading Corporation,0,os_negative,llm,0.7775,0,,0,reused
os001514,Forss Technology Ltd.,Forss Technology Ltd,1,os_positive,auto_accept,0.9929,,,1,
os001515,"ПУБЛІЧНЕ АКЦІОНЕРНЕ ТОВАРИСТВО ""ЛІЗИНГОВА КОМПАНІЯ ""ЄВРОПЛАН""","ПУБЛИЧНОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""ЛИЗИНГОВАЯ КОМПАНИЯ ""ЕВРОПЛАН""",1,os_positive,llm,0.8809,1,,1,reused
os001516,Sepasad Engineering Company,SEPASAD ENGINEERING COMPANY,1,os_positive,llm,0.8345,1,1.0,1,new
os001517,"ОЗДОРОВЧИЙ КОМПЛЕКС ""ПАРУС"" СЛУЖБИ БЕЗПЕКИ УКРАЇНИ","ФЕДЕРАЛЬНОЕ ГОСУДАРСТВЕННОЕ КАЗЕННОЕ УЧРЕЖДЕНИЕ ""ДОМ ОТДЫХА ""ПРИБРЕЖНЫЙ""",0,os_negative,llm,0.3257,0,,0,reused
os001518,JSC A.E. NUDELMAN DESIGN BUREAU OF PRECISION MACHINE BUILDING (KB TOCHMASH) (S.A. BUREAU DE CONCEPTION POUR LA CONSTRUCTION DE MACHINES DE PRÉCISION (KB TOCHMASH)),A.E. Nudelman Design Bureau of Precision Machine Building JSC,1,os_positive,llm,0.6220,1,,1,reused
os001519,ЛЕДРА НОМІНІС ЛІМІТЕД,LEDRA NOMINEES LIMITED,0,os_negative,llm,0.5357,1,0.97,1,new
os001520,Novikombank,Novikombank JSCB,1,os_positive,llm,0.9241,1,,1,reused
os001521,Dhanbad Integrated Waste 2 Energy Private Limited,Dhanbad Integrated Waste 2 Energy Private Limited,1,os_positive,auto_accept,1.0000,,,1,
os001522,"Акціонерне товариство ""Ульянівський державний проектно-конструкторський інститут авіаційної промисловості""",Rahab Engineering Institute,0,os_negative,llm,0.1488,0,,0,reused
os001523,Safra National Bank of New York,SAFRA NATIONAL BANK OF NEW YORK,1,os_positive,llm,0.8920,1,1.0,1,new
os001524,"Joint-stock company ""Modern wireless technologies""",SOVREMENNYE TEKHNOLOGII LIMITED LIABILITY COMPANY,0,os_negative,llm,0.1775,0,,0,reused
os001525,Asia Sun Group,Asia Sun Group,1,os_positive,auto_accept,1.0000,,,1,
os001526,Администрация города Нижнего Новгорода,ДЕПАРТАМЕНТ ПО СПОРТУ И МОЛОДЕЖНОЙ ПОЛИТИКЕ АДМИНИСТРАЦИИ ГОРОДА НИЖНЕГО НОВГОРОДА,1,os_positive,llm,0.4248,0,,0,reused
os001527,State Unitary Enterprise of the City of Sevastopol 'Sevastopol Sea Port',Novorossiysk Commercial Sea Port,0,os_negative,llm,0.5992,0,,0,reused
os001528,TUNISIAN COMBATANT GROUP,Groupe Islamique Combattant Marocain,0,os_negative,llm,0.2514,0,,0,reused
os001529,NewsFront,ニュースフロント,1,os_positive,llm,0.8241,1,,1,reused
os001530,MYOHYANG SHIPPING CO,Myohyang Shipping Co,1,os_positive,llm,0.8971,1,1.0,1,new
os001531,SHANGHAI DONGFENG SHIPPING CO LTD,シャンハイ・ドンフェン・シッピング・カンパニー・リミテッド,0,os_negative,llm,0.3841,1,,1,reused
os001532,GIE KERMAN AVIATION,Mahan Air,0,os_negative,llm,0.2073,0,,0,reused
os001533,Teyrbazen Azadiya Kurdistan,Kurdistan Workers Party (PKK),0,os_negative,llm,0.4907,0,,0,reused
os001534,OJSC “RADIOAVIONIKA”,OJSC 'RADIOAVIONIKA',1,os_positive,auto_accept,0.9934,,,1,
os001535,"Акціонерне товариство ""Адміралтейські верфі""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""АДМИРАЛТЕЙСКИЕ ВЕРФИ""",1,os_positive,llm,0.6762,1,,1,reused
os001536,"Акционерное общество ""Судостроительная Корпорация ""Ак Барс""","АКЦИОНЕРНОЕ ОБЩЕСТВО ""СУДОСТРОИТЕЛЬНАЯ КОРПОРАЦИЯ ""АК БАРС""",1,os_positive,llm,0.7616,1,1.0,1,new
os001537,AO NII VEKTOR,Scientific Research Institute of Hypersonic Systems,0,os_negative,llm,0.2168,0,,0,reused
os001538,ПРОМЫШЛЕННАЯ ГРУППА «ЙА МАХДИ»,YA MAHDI INDUSTRIES GROUP,1,os_positive,llm,0.6168,1,,1,reused
os001539,上海智航船舶管理有限公司,JUI ZONG SHIP MANAGEMENT CO LTD,0,os_negative,llm,0.5377,0,,0,reused
os001540,"Товариство з обмеженою відповідальністю ""ЕС-БІ-АЙ ЕР-АЙ Едвайзері""","ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ЭС-БИ-АЙ ЭР-АЙ ЭДВАЙЗЕРИ""",1,os_positive,llm,0.7666,1,,1,reused
os001541,"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ИЖМАШ"" - БЕСПИЛОТНЫЕ СИСТЕМЫ""",IZHEVSK UNMANNED SYSTEMS RESEARCH AND PRODUCTION ASSOCIATED LIMITED LIABILITY COMPANY,1,os_positive,llm,0.6220,1,,1,reused
os001542,ISLAMIC STATE IN IRAQ AND THE LEVANT - KHORASAN (ISIL-K),Islamic State West Africa Province (ISWAP),0,os_negative,llm,0.4985,0,,0,reused
os001543,"ОТКРЫТОЕ АКЦИОНЕРНОЕ ОБЩЕСТВО ""МИНСКИЙ ТРАКТОРНЫЙ ЗАВОД""",Минский Завод Колесных Тягачей,0,os_negative,llm,0.6500,0,,0,reused
os001544,مؤسسة كومريونغ التجارية الكورية,Korea Mining Development Trading Corporation,0,os_negative,llm,0.6350,1,,1,reused
